id_badan_usaha,nama_badan_usaha,kode_badan_usaha,nib,npwp_badan_usaha,no_telp,email,alamat,kode_pos,rt,rw,jenis_badan_usaha,scraped_at
611426464616813842,AGRABUDI JASA BERSAMA,127,8120311112491,002022272*******,06557115860,info@ajb.co.id,BERINGIN JAYA DUSUN COT GAMPONG SEUNEUBOK,23611,0,0,Perusahaan Perseroan Terbatas (PT),2026-06-10T05:05:30.129339
611426835154213176,AGRA BUMI BORNEO,18195,1285000533915,042545288*******,02177811893,agrabborneo@gmail.com,JL. MANGGA RAYA NO. 170,16432,008,001,Perusahaan Perseroan Terbatas (PT),2026-06-10T05:05:32.585507
611426918096575645,AGRA COAL ENERGY,21434,null_21434,,081221215490,agra_coal@yahoo.com,"Jl Dharmawangsa VI No 08, Desa/Kelurahan Pulo, Kec. Kebayoran Baru, Kota Adm. Jakarta Selatan, Provinsi DKI Jakarta, Kode Pos: 12160",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T05:05:35.003576
611426906428018740,AGRA SAPTA ENERGI,21093,null_21093,,081288830668,aseholdco.dokumen@gmail.com,"APL Tower 7th Floor Unit T9, Jl. Letjen S. Parman Kav. 28, Kelurahan Tanjung Duren Selatan, Kec. Grogol Petamburan, Kota Adm. Jakarta Barat, Provinsi DKI Jakarta, Kode Pos: 11470",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T05:05:37.424257
611426934303365048,AGRI MAJU RESOURCES,22376,null_22376,,,,"Ruko Beach Theme Park, Jl. Pantai Indah Kapuk No.182 Blok E,
Desa/Kelurahan Kapuk Muara, Kec. Penjaringan, Kota Adm. Jakarta
Utara, Provinsi DKI Jakarta,
Kode Pos: 14440",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T05:05:39.826998
611426814618902483,AGRO BARA SETIA BERSAUDARA,17458,9120205931134,002323162*******,085250065777,agrobarasetia@gmail.com,"JL. RINDING, KEC. TELUK BAYUR, KAB. BERAU",77315,001,000,Perusahaan Perseroan Terbatas (PT),2026-06-10T05:05:42.231829
611426464621009934,AGRO CITY KALTIM,133,8120202912904,001467186*******,,,,,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T05:05:45.155504
611426464625204351,AGUNG BARA PRIMA,144,9120103532183,002699043*******,02129832093____,,"Gedung PT Pamapersada Nusantara II Lt.3, Jl. Rawagelam I No. 9, Kawasan Industri Pulogadung, Jakarta Timur 13930",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T05:05:47.688986
611426802308616536,AGUNG CHANDRA CREATIVE,16983,null_16983,72008655*******,,,"JL. ARIEF RAHMAN HAKIM NO. 169-171, KEL. KEPUTIH, KEC. SUKOLILO, KOTA SURABAYA, PROV. JAWA TIMUR",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T05:05:50.173495
611426776350071744,AGUNG KENCANA ABADI,15976,null_15976,02141509*******,081274581150,akarya.aka@yahoo.com,"JL.LINTAS TENGAH PASAR SUKADAMAI A1, NO. 03, Kel. Suka Damai, Kec. Natar, Kab. Lampung Selatan, Provinsi Lampung, Kode Pos: 35362",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T05:05:52.572722
611426776245211156,AGUNG MAKMUR INDONESIA,15799,1247000201427,85829209*******,085643929550___,,"TALUN, KEMALANG, KLATEN",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T05:05:54.989530
611426649371709745,AGUNG MANDIRI PERSADA,10169,null_10169,02490558*******,02125983737,pt.agungmandiripersada@gmail.com,"Menara Pertiwi lantai 28 Unit C - D Jl. Mega Kuningan Barat III Kav.10.1 No.3, Desa/Kelurahan Kuningan Timur, Kec. Setiabudi, Kota Adm. Jakarta Selatan, Provinsi DKI Jakarta, Kode Pos: 12950",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T05:05:57.438413
611426856398361551,AGUNG MEGAH ABADI,18965,0808220056798,060464184*******,081255758489,ptagungmegahabadi@gmail.com,"Jl. A. Yani Km.8 Perumahan Citra Land Cluster The Peak Blok BD 01 No.27, Desa/Kelurahan Manarap Lama, Kec. Kertak Hanyar, Kab. Banjar, Provinsi Kalimantan Selatan, Kode Pos: 70654",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T05:06:00.228370
611426841164648722,AGUNG MINERAL ABADI,18477,null_18477,62518439*******,,,"Jl. Pluit Indah Raya No.168 B-G , Desa/Kelurahan Pluit, Kec. Penjaringan,
Kota Adm. Jakarta Utara, Provinsi DKI Jakarta,",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T05:06:02.804820
611426918096575643,AGUNG MINERAL NUSANTARA,21432,0410240186328,026658044*******,,,"Gedung Office 8, Lt.21 Unit E & F, Jalan Senopati No. 8B ,
Desa/Kelurahan Senayan, Kec. Kebayoran Baru, Kota Adm. Jakarta
Selatan, Provinsi DKI Jakarta,
Kode Pos: 12190",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T05:06:05.510690
611426782779937544,AGUNG PERDANA SAKTI,16045,null_16045,03318535*******,02127938835,ptagungperdanasakti@gmail.com,"Jl. Cipaku I No.3A , Desa/Kelurahan Petogogan, Kec. Kebayoran
Baru, Kota Adm. Jakarta Selatan, Provinsi DKI Jakarta,
Kode Pos: 12170",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T05:06:07.907897
611426814631481489,AGUNG PODO JOYO,17477,null_17477,42392333*******,087880098188,"marketing.asn19@gmail.com, ptagungpodojoyo@gmail.com","MENARA BCA, JL. M.H. THAMRIN No.1, , Kota Adm. Jakarta Pusat, Provinsi DKI Jakarta,
Kode Pos: 10310",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T05:06:10.309100
611426716895812838,AGUNG PRATAMA MINERAL,13497,9120006470243,090905435*******,0817123834,alamprathamas@gmail.com,"GEDUNG GRAHA ISKANDARSYAH LANTAI 7, JL. ISKANDARSYAH RAYA NO. 66 C",12160,005,002,Perusahaan Perseroan Terbatas (PT),2026-06-10T05:06:12.776739
611426621274070425,AGUNG SANGUN JAYA,8267,1210210046348,002481848*******,082280795670,cv.agungsj@gmail.com,JALAN KULAN,33124,010,003,Perusahaan Komanditer (CV),2026-06-10T05:06:15.203667
611426670188040329,AGUNG SATRYA ABADI,11122,0250010242112,02384859*******,081213395941___,,"JL. GARUDA NO. 199B RT 03/RW 01, DESA NGEMPLAK, KEC. PRIGEN",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T05:06:17.665491
611426900128177650,AHZA PUTRA,20838,1209000211665,41449354*******,6282268790021__,,"Simpang Gadang Nagari Ranah Malintang, Kec. Sungai Aur",,,,Perusahaan Komanditer (CV),2026-06-10T05:06:20.228129
611426923427535003,Aimco Global Bisnis Indonesia,21777,null_21777,84571088*******,,,"GRAND KEBON SIRIH LANTAI 9, JALAN KEBON SIRIH NOMOR 35,
Desa/Kelurahan Kebon Sirih, Kec. Menteng.
Kode Pos: 10340",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T05:06:22.744977
611426863587400848,AIRA DUTA ENERGI,19166,null_19166,40174518*******,081361568773,airadutaenergi@gmail.com,"Jalan Husin Saat, Desa/Kelurahan Bungo Barat, Kec. Pasar Muaro Bungo, Kab. Bungo, Provinsi Jambi, Kode Pos: 37211",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T05:06:25.151180
611426918180460395,AIRA SILIKA BILITON,21571,2010230069876,050772586*******,081380414132___,,Jl. Setiabudi  Barat No. 3 RT 002 RW 002 Kelurahan Setia Budi kecamatan setia budi,,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T05:06:27.490252
611426934206897197,AIRCOM MANDALA TRADING,22213,null_22213,100000000*******,081250708869,pt.aircommandalatrading@gmail.com,"Jl. PUSPA I BLOK U 2 NOMOR 38, KOTA JABABEKA II , Desa/Kelurahan Jayamukti, Kec. Cikarang Pusat",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T05:06:29.973329
611426755261109549,Air Mata Alam,15019,1240000312366,41916704*******,081373995634___,,"Jalan Kelilik, Kel. Kelilik, Kec. Kepahiang, Kab.Kepahiang, Provinsi Bengkulu",,,,Perusahaan Komanditer (CV),2026-06-10T05:06:32.364596
611426906373494295,AJDILANGGA BERKAH BERLIAN JAYA,20999,null_20999,,081399513999,,"AXA TOWER LANTAI 45, JALAN PROF. DR. SATRIO NOMOR KAV. 18 ,
Desa/Kelurahan Karet Kuningan, Kec. Setiabudi, Kota Adm. Jakarta
Selatan, Provinsi DKI Jakarta,
Kode Pos: 12940",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T05:06:35.044728
611426835238098887,AJI BUDI BARATAMA,18334,null_18334,61997831*******,08971142351,ab.baratama@gmail.com,"JL. AHMAD YANI KM 17,5 KOTA CITRA GRAHA CLUSTER JASMINE BLOK O NO 009, Desa/Kelurahan Landasan Ulin Utara, Kec. Liang Anggang, Kota Banjarbaru, Provinsi Kalimantan Selatan: Kode Pos: 70852",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T05:06:37.416156
611426856389973253,AJI PANGAN LESTARI,18953,null_18953,96140066*******,,,"Somerset Grand Citra Jakarta, Jl. Prof DR. Satrio Kav. 1, Desa/Kelurahan
Kuningan Timur, Kec. Setiabudi, Kota Adm. Jakarta Selatan, Provinsi DKI
Jakarta,",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T05:06:39.831067
611426878196161180,AJI PANINDO BARATAMA,19890,null_19890,99260168*******,0215225233,ajipbaratama@gmail.com,"GEDUNG GRAHA BIP LANTAI 3, JL. JEND. GATOT SUBROTO KAV. 23, Kelurahan Karet Semanggi, Kec. Setiabudi, Kota Adm. Jakarta Selatan, Provinsi DKI Jakarta, Kode Pos: 12930",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T05:06:42.384376
611426863675481810,AKA AZHARIYAH GROUP,19289,9120402741955,92119930*******,6282295125331__,,JL. BOBOS - KRAMAT,,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T05:06:44.765924
611426748785106350,AKADA ANANTA SEJAHTERA,14905,null_14905,42366601*******,,akadaanantasejahtera@gmail.com,"Jl. Yos Sudarso Kav. 87-88 Blok C2 No.16 Kel. Sunter Jaya, Kec. Tanjung Priok, Jakarta Utara, DKI Jakarta",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T05:06:47.237769
611426464658757224,AKAR MAS INTERNASIONAL,201,0220000682849,002677838*******,082348868259,akarmas2009@gmail.com,JALAN HALUOLEO NO.18,93515,000,000,Perusahaan Perseroan Terbatas (PT),2026-06-10T05:06:49.712948
611426464658757225,AKARNA MARINDO,202,8120117042249,001588901*******,0226806307-0226206308,,"JL.RAYA PAMUCATAN NO.405 KM.21.7 RT.002/RW.019, DESA PADALARANG, KECAMATAN PADALARANG, KABUPATEN BANDUNG BARAT",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T05:06:52.232163
611426464658757226,AKAT SRIDA AMRI,203,9120602792447,02609860*******,,,"JL.SUNGAI DINGIN RT.007/ SIMPANG LRG. APE, KEC.BUNGO DANI, KAB. BUNGO",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T05:06:54.718120
611426828871145905,AKBAR BARA MANDIRI,17965,2911210051129,053378459*******,082156616686,ptakbar.baramandiri@gmail.com,"JL. RO ULIN NO. 48, Kel. Laktabat Selatan, Kec. Banjarbaru Selatan, Kota Banjarbaru, Provinsi Kalimantan Selatan,
Kode Pos: 70712",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T05:06:57.181150
611426464662953360,AKBAR MITRA JAYA,207,2012210038859,03343963*******,,,"DESA SUNGAI CUKA KM.148 RT.010/RW.003 SUNGAI CUKA KINTAP KAB. TANAH LAUT, KALIMANTAN SELATAN",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T05:06:59.564653
611426649350738247,AK ENERGI,10137,null_10137,03199066*******,02157950881,ak.id.izin@fksgroup.co.id,"MENARA ASTRA, LT. 27, JL. JEND. SUDIRMAN KAV. 5-6, , Kota Adm. Jakarta Pusat, Provinsi DKI Jakarta, Kode Pos: 10220",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T05:07:02.203296
611426863566429551,AKSAN RAYA PERKASA,19142,1501230020876,75837244*******,0811408402_____,,JL. GUNUNG NIPA-NIPA NO. 11,,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T05:07:04.622657
611426870730301294,AKTHAR TUNGGAL MANDIRI,19584,null_19584,40498675*******,08118967540,ptakhtartunggalmandiri@gmail.com,"SIMPANG NIAM, Desa/Kelurahan Rantau Api, Kec. Tengah Ilir, Kab. Tebo, Provinsi Jambi, Kode Pos: 37572",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T05:07:07.091412
611426870700939286,AKU IKAM TRADING,19533,null_19533,39367113*******,081348741835,akuikamtrading@gmail.com,"Ruko Citra Grand Senyiur City Avenue Blok AC3/3, Desa/Kelurahan
Simpang Tiga, Kec. Loa Janan Ilir, Kota Samarinda, Provinsi Kalimantan Timur,
Kode Pos: 75131",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T05:07:09.713694
611426469129887565,ALAMANDA INDONESIA,270,9120200661996,02541208*******,,,JL. PARANG TRITIS RAYA NO. I EF&EG ANCOL JAKUT TLP. 021-6917951/6917952,,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T05:07:12.261451
611426856457081751,ALAM ANUGERAH ADIWARNA,19059,null_19059,02978941*******,02129022213,alamanugerahadiw@gmail.com,"Gedung Grand Slipi Tower, Lt. 39 Unit G, Jln. Letjend S Parman Kav.22-24, Slipi, Desa/Kelurahan Slipi, Kec. Pal Merah, Kota Adm. Jakarta Barat, Provinsi DKI Jakarta, Kode Pos: 11480",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T05:07:14.866687
611426934265615082,ALAM ANUGERAH MINERAL,22309,null_22309,100000000*******,,,"Jl. Tanjung Duren Timur III No. 253, Rukun Tetangga 008, Rukun Warga
005, Kelurahan Tanjung Du, Desa/Kelurahan Tanjung Duren Selatan, Kec.
Grogol Petamburan, Kota Adm. Jakarta Barat, Provinsi DKI Jakarta,
Kode Pos: 11470",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T05:07:17.320319
611426464667146039,ALAM BAHTERA BARITO RAYA,220,8120116022944,002458793*******,02125981162,abbrkalteng@gmail.com,"Menara Standard Chartered Lantai 32, Jl. Prof Dr. Satrio No. 164",12930,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T05:07:19.744619
611426795333492415,ALAM BARA INDAH,16758,null_16758,63271098*******,081383216231,cs.alambaraindah@gmail.com,"Jl Casablanca No 19 RT/RW. 012/004, Desa/Kelurahan Menteng Dalam, Kec. Tebet, Kota Adm. Jakarta Selatan, Provinsi DKI Jakarta, Kode Pos: 12870",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T05:07:22.257181
611426888950355398,ALAM BARAJO PERMAI,20299,1602220088796,63304365*******,081278210428___,,"RT. 012, Desa/Kelurahan Tanjung Bojo, Kec. Batang Asam, Kab. Tanjung Jabung Barat, Provinsi Jambi",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T05:07:24.650493
611426795220245579,ALAM BERKAH SENTOSA,16589,1272000550662,42157482*******,081359593838___,,"DUSUN	JAUR	, Nomor : 07	Kel.	Kartiasa,	Kec.	Sambas,	Kab.	Sambas,	Provinsi Kalimantan	Barat,Kode	Pos:	79462",,,,Perusahaan Komanditer (CV),2026-06-10T05:07:27.225113
647012313932635304,ALAM CELEBES ENERGY,647012313932635304,1208250068957,100000000*******,02150111516,alamcelebesenergy@gmail.com,"ARCADE BUSINESS CENTER 6TH FLOOR UNIT 6-03, JL. PANTAI INDAH UTARA 2 KAV. C1",14460,016,007,Perusahaan Perseroan Terbatas (PT),2026-06-10T05:07:29.720267
611426654463597117,ALAM DERAS TIARA,10423,null_10423,31517402*******,02129941090,alamderas.oss@gmail.com,"GUNTUR HERITAGE RESIDENCE, Jl. Guntur No. 16 A, , Kota Adm.
Jakarta Selatan, Provinsi DKI Jakarta,
Kode Pos: 12980",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T05:07:32.129459
611426863599983820,ALAM DWIPA INDONESIA,19185,9120309852911,92560518*******,085201263339___,,"KOMPLEK KARANG PACI NO. 6, JL. JEND. AHMAD YANI KM 3,5 KARANG MEKAR, BANJARMASIN TIMUR, KOTA BANJARMASIN, KALIMANTAN SELATAN",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T05:07:34.538415
611426748759941018,ALAM FAJAR,14861,0210010130449,001946078*******,0816729963_____,,Kp. sedamukti RT 3 RW 11 Desa Bojong raharja Kec Cikembar,,,,Perusahaan Komanditer (CV),2026-06-10T05:07:37.055558
611426821287842037,ALAM GUNUNG SEJAHTERA,17691,null_17691,43802555*******,081258489494,ptalamgunungsejahtera@gmail.com,"KARANGAN PUTIH, KEL. KARANG PUTIH, KEC. BINUANG, KAB. TAPIN, PROVINSI KALIMANTAN SELATAN, KODE POS: 71183",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T05:07:39.538987
611426863704841701,ALAM INDAH RESOURCES,19330,null_19330,60451315*******,,,"JALAN BOULEVARD PERUMAHAN LILY BLOK C SAKURA NOMOR 1A,
Desa/Kelurahan Masale, Kec. Panakkukang, Kota Makassar, Provinsi
Sulawesi Selatan",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T05:07:41.932467
611426900082039488,ALAMINDO GLOBAL SUKSES,20755,null_20755,20205818*******,,,"Ruko Anggrek Mas Centre Blok A Nomor 27, Desa/Kelurahan Taman
Baloi, Kec. Batam Kota, Kota Batam, Provinsi Kepulauan Riau,
Kode Pos: 29432",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T05:07:44.298998
611426716879032837,ALAMINDO JAYA PERSADA,13476,null_13476,86977944*******,,,"SOVEREIGN PLAZA Lt. 22 Jl. T.B. Simatupang Kav.36, Desa/Kelurahan
Cilandak Barat, Kec. Cilandak, Kota Adm. Jakarta Selatan, Provinsi DKI
Jakarta,
Kode Pos: 12430",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T05:07:46.683506
611426776282960175,ALAM INTI REZEKI,15862,null_15862,43512989*******,081340856766,Alam Inti Rezeki <alamintir@yahoo.com>,"Komplek Villa Tamara Blok K Nomor 11 , Gunung Kelua, Samarinda Ulu, Kota Samarinda",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T05:07:49.151936
611426464675533317,ALAMJAYA BARAPRATAMA,238,9120106153501,002547740*******,,abp.site@abpenergy.co.id,JL.PATIN No.8,75511,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T05:07:51.539489
611426883845886427,ALAM JAYA MANGGALA,20068,null_20068,43859492*******,0218310565,alamjayamanggala@gmail.com,"Gold Coast Office Lt. 2A, Jl. Pantai Indah Kapuk, Kelurahan Kamal Muara, Kec. Penjaringan, Kota Adm. Jakarta Utara, Provinsi DKI Jakarta, Kode Pos: 14470",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T05:07:54.110408
611426802287647646,ALAM JAYA PUTRA,16941,8120112210068,86748104*******,081225337766___,,"Perumahan Dua Permata II Blok A2 No. 08, Desa Tempel, Kecamatan Krian, Kabupaten Sidoarjo, Provinsi Jawa Timur",,,,Perusahaan Komanditer (CV),2026-06-10T05:07:56.480215
611426918092381358,ALAM JAYA SABA KUARSA,21424,1210210040241,043854459*******,082125818098,ptalamjayasabakuarsa@gmail.com,Jl. Griya Sejahtera No. A-8,14350,008,004,Perusahaan Perseroan Terbatas (PT),2026-06-10T05:07:58.994641
611426821329787482,ALAM JAYA SANTOSA,17748,9120101320624,73263033*******,0317409739,ajs.alamjayasantosa@gmail.com,"TAMAN GAPURA RUKO WALK CITRALAND E NO. 126, , Kota Surabaya, Provinsi Jawa Timur, Kode Pos: 60216",,,,Perusahaan Komanditer (CV),2026-06-10T05:08:01.560628
611426888967134270,ALAM KALTENG RAYA,20329,2909230037725,86202122*******,02125981162____,,"Menara Standard Chartered Lt.32, JL. Prof. Dr. Satrio No.164, Kelurahan Karet Semanggi, Kec. Setiabudi, Kota Adm. Jakarta Selatan, Provinsi DKI Jakarta",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T05:08:03.965227
611426631399119509,ALAM KARYA GEMILANG,9272,8120103852584,002504860*******,081350909909,alamkaryagemilang@gmail.com,"Jl. MT. HARYONO PERUM BUKIT MEDITERANIA, PERKANTORAN NO.23-26",75124,054,,Perusahaan Perseroan Terbatas (PT),2026-06-10T05:08:06.426736
611426808398749679,ALAM KHATULISTIWA MINERAL,17261,0311210034934,53108027*******,081316828639___,,"Jl. Kaliurang KM 13, Perum Griya Perwita Wisata, Kantil Nomor 5, Besi, Kel. Sukoharjo, Kec. Ngaglik, Kab.Sleman, Provinsi Daerah Istimewa Yogyakarta",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T05:08:08.935581
611426856377389121,ALAM LANGGENG INDOBARA,18937,null_18937,,085249507090,pt.alamlanggengindobara@gmail.com,"Jalan Rapak Indah 3 Komplek Mandiri No. 4, Desa/Kelurahan Lok Bahu, Kec. Sungai Kunjang, Kota Samarinda, Provinsi Kalimantan Timur, Kode Pos: 75125",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T05:08:11.406423
611426900111397042,ALAM LESTARI WIJAYA,20806,null_20806,73594976*******,,,"Gedung Office EightyEight@Kasablanka, Lantai 38, Unit A-D, Jl.
Casablanca Kav. 88, Desa/Kelurahan Menteng Dalam, Kec. Tebet, Kota
Adm. Jakarta Selatan, Provinsi DKI Jakarta,
Kode Pos: 12870",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T05:08:13.822578
611426802186982478,ALAM MEGAH PERKASA,16872,null_16872,83941274*******,,,"PERUM VILLA SATWIKA B 14, KEL. BEJI KEC. BOYOLANGU",,,,Perusahaan Komanditer (CV),2026-06-10T05:08:16.199356
611426900094622811,ALAM MENCAR JAYA,20779,0111220032523,061530105*******,081360979360___,,"Dusun I Kampung Way Mencar  Kecamatan Way Tuba, Kabupaten Way Kanan Provinsi Lampung",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T05:08:18.561408
611426856482247344,ALAM MINERAL MAINING,19100,null_19100,40889245*******,,,"JL. IR. SUTAMI, KOMPLEKS PERGUDANGAN LANTEBUNG BLOK A4
NO. 20, Desa/Kelurahan Parang Loe, Kec. Tamalanrea, Kota Makassar,
Provinsi Sulawesi Selatan,",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T05:08:21.126858
611426464683924032,ALAM MITRA MANDIRI,250,9120103781621,002791570*******,02130003615,ptamm.asphalt@gmail.com,"JL. SURYOPRANOTO NO. 2, KOMPLEK HARMONI PLAZA BLOK B 42",10130,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T05:08:23.507343
611426464688119721,ALAM PERMAI MANUNTUNG,257,9120002591381,002708616*******,08125148888,alampermaimanuntung.cv@gmail.com,JALAN ADHYAKSA RAYA NO 5 ,70123,025,007,Perusahaan Komanditer (CV),2026-06-10T05:08:26.117266
611426686877178784,ALAM PERMATA BATANGHARI,12053,9120116251264,075144220*******,,,JL. JENDRAL SUDIRMAN NO.15 RT.24 KOTA JAMBI PROVINSI JAMBI,,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T05:08:28.567780
611426464688119722,ALAM PERSADA NUSANTARA,258,1508230025802,002111231*******,0212967623639,,JL. PELABUHAN KALAP RT 18 KEL. KUMAI HULU KEC. KUMAI KAB KOTAWARINGIN BARAT PROV. KALIMANTAN TENGAH,,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T05:08:31.093624
611426900098814192,ALAM QUARRY PRATAMA,20780,1810230114615,50015538*******,082291518340___,,"Jalan Palu Donggala No 20, Desa Kabonga Besar, Kec. Banawa, Kab DOnggala, Prov Sulawesi Tengah",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T05:08:33.523493
611426878200353751,ALAM RAHAYU,19895,1301230001353,062387829*******,081217526243___,,"Jl. Raya Lodoyo Ngeni Blok 01, Desa/Kelurahan Wonotirto, Kec. Wonotirto, Kab. Blitar, Provinsi Jawa Timur, Kode Pos: 66173",,,,Perusahaan Komanditer (CV),2026-06-10T05:08:36.043371
611426464688119723,ALAM RAYA ABADI,259,8120110251277,002930346*******,,,"GEDUNG TCC - BATAVIA TOWER ONE LANTAI 15 SUITE 01, JL. K. H. MAS MANSYUR KAV. 126 JAKARTA PUSAT",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T05:08:38.530103
611426464688119724,ALAM RAYA INDAH,260,9120501830392,003190894*******,085351298375,alam.rayaindah@yahoo.com,"JL MALAKA (RUKO SETELAH CITRALAND SAMPING SERVICE CENTER SHARP), Nomor 8, Anduonohu, Kendari",93121,007,002,Perusahaan Perseroan Terbatas (PT),2026-06-10T05:08:41.009185
611426776211660105,ALAM SANGKARA GEMILANG,15753,null_15753,43584463*******,,,"Noble House Lt. 33 Unit 1B, Jl. Dr. Ide Anak Agung Gede Agung Kav. E, Kel. Kuningan, Kec. Setiabudi",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T05:08:43.473272
611426670292898809,ALAM SEMESTA SUKSES BATU BARA,11325,9120313052723,92717776*******,,,,,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T05:08:45.904654
611426863713227064,ALAM SEMESTA TRADING,19345,null_19345,39608211*******,,,"SUDIRMAN 7.8 TOWER LEVEL 16 UNIT 1&2 JALAN JENDERAL
SUDIRMAN KAVELING 7-8, Desa/Kelurahan Karet Tengsin, Kec. Tanah
Abang, Kota Adm. Jakarta Pusat, Provinsi DKI Jakarta,
Kode Pos: 10220",,,,Perusahaan Perseroan Terbatas (PT),2026-06-10T05:08:48.456672
