600.9,996.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(cid:891),(cid:3)(cid:14)(cid:135)(cid:146)(cid:151)(cid:142)(cid:131)(cid:151)(cid:131)(cid:144)(cid:3)(cid:5)(cid:131)(cid:144)(cid:137)(cid:141)(cid:131)(cid:3),(cid:882),(cid:882),(cid:884),(cid:883),(cid:883)(cid:888),(cid:882),(cid:884),(cid:882),(cid:882),(cid:882),(cid:886)(cid:885),(cid:883)(cid:890),(cid:888)(cid:885),(cid:883)(cid:891),,,,,,,,,,,,,,,,,,,
(cid:883)(cid:882),(cid:5)(cid:135)(cid:142)(cid:139)(cid:150)(cid:151)(cid:144)(cid:137) (cid:3)(cid:14)(cid:135)(cid:146)(cid:151)(cid:142)(cid:131)(cid:151)(cid:131)(cid:144)(cid:3)(cid:21)(cid:139)(cid:131)(cid:151),(cid:882),(cid:882),(cid:883),(cid:883),(cid:883)(cid:883),(cid:882),(cid:884),(cid:882),(cid:882),(cid:882),(cid:883)(cid:883),(cid:885),(cid:884)(cid:887),(cid:886),,,,,,,,,,,,,,,,,,,
(cid:883)(cid:883),(cid:3)(cid:7)(cid:14)(cid:12)(cid:3)(cid:13)(cid:131)(cid:141)(cid:131)(cid:148)(cid:150)(cid:131),(cid:882),(cid:882),(cid:883),(cid:883),(cid:883)(cid:883),(cid:882),(cid:885),(cid:882),(cid:883),(cid:882),(cid:883)(cid:888),(cid:885),(cid:885)(cid:884),(cid:886),,,,,,,,,,,,,,,,,,,
(cid:883)(cid:884),(cid:3)(cid:13)(cid:131)(cid:153)(cid:131)(cid:3)(cid:5)(cid:131)(cid:148)(cid:131)(cid:150),(cid:885),(cid:889),(cid:885)(cid:882),(cid:883),(cid:882),(cid:882),(cid:891),(cid:884),(cid:890),(cid:885),(cid:890)(cid:891),(cid:885)(cid:890),(cid:883)(cid:885)(cid:891),(cid:887)(cid:883),,,,,,,,,,,,,,,,,,,
(cid:883)(cid:885),(cid:3)(cid:13)(cid:131)(cid:153)(cid:131)(cid:3)(cid:23)(cid:135)(cid:144)(cid:137)(cid:131)(cid:138),(cid:883),(cid:886),(cid:886),(cid:884),(cid:888)(cid:885),(cid:883),(cid:883)(cid:887),(cid:882),(cid:888),(cid:883),(cid:884)(cid:890)(cid:886),(cid:886)(cid:891),(cid:885)(cid:889)(cid:885),(cid:887)(cid:889),,,,,,,,,,,,,,,,,,,
(cid:883)(cid:886),(cid:3)(cid:7)(cid:12)(cid:3)(cid:28)(cid:145)(cid:137)(cid:155)(cid:131)(cid:141)(cid:131)(cid:148)(cid:150)(cid:131),(cid:885),(cid:885),(cid:886),(cid:885),(cid:888)(cid:885),(cid:883),(cid:883)(cid:886),(cid:882),(cid:885),(cid:884),(cid:884)(cid:884)(cid:885),(cid:886)(cid:883),(cid:885)(cid:883)(cid:882),(cid:887)(cid:882),,,,,,,,,,,,,,,,,,,
(cid:883)(cid:887),(cid:3)(cid:13)(cid:131)(cid:153)(cid:131)(cid:3)(cid:23)(cid:139)(cid:143)(cid:151)(cid:148),(cid:883),(cid:882),(cid:882),(cid:884),(cid:883)(cid:882),(cid:882),(cid:885),(cid:882),(cid:883),(cid:883),(cid:886)(cid:890),(cid:883)(cid:885),(cid:888)(cid:885),(cid:883)(cid:888),,,,,,,,,,,,,,,,,,,
(cid:883)(cid:888),(cid:3)(cid:5)(cid:131)(cid:144)(cid:150)(cid:135)(cid:144),(cid:883),(cid:883),(cid:883)(cid:882),(cid:886),(cid:889)(cid:885),(cid:882),(cid:884)(cid:888),(cid:883),(cid:886),(cid:884),(cid:884)(cid:885)(cid:891),(cid:889)(cid:890),(cid:885)(cid:887)(cid:885),(cid:890)(cid:888),,,,,,,,,,,,,,,,,,,
(cid:883)(cid:889),(cid:3)(cid:5)(cid:131)(cid:142)(cid:139),(cid:883),(cid:882),(cid:884),(cid:882),(cid:883)(cid:887),(cid:882),(cid:885),(cid:882),(cid:885),(cid:882),(cid:890)(cid:884),(cid:884)(cid:887),(cid:883)(cid:882)(cid:888),(cid:884)(cid:887),,,,,,,,,,,,,,,,,,,
(cid:883)(cid:890),(cid:3)(cid:17)(cid:151)(cid:149)(cid:131)(cid:3)(cid:23)(cid:135)(cid:144)(cid:137)(cid:137)(cid:131)(cid:148)(cid:131)(cid:3)(cid:5)(cid:131)(cid:148)(cid:131)(cid:150),(cid:883),(cid:882),(cid:883),(cid:884),(cid:883)(cid:889),(cid:882),(cid:885),(cid:882),(cid:883),(cid:882),(cid:886)(cid:885),(cid:883)(cid:886),(cid:888)(cid:888),(cid:883)(cid:888),,,,,,,,,,,,,,,,,,,
(cid:883)(cid:891),(cid:3)(cid:17)(cid:151)(cid:149)(cid:131)(cid:3)(cid:23)(cid:135)(cid:144)(cid:137)(cid:137)(cid:131)(cid:148)(cid:131)(cid:3)(cid:23)(cid:139)(cid:143)(cid:151)(cid:148),(cid:882),(cid:882),(cid:885),(cid:884),(cid:883)(cid:888),(cid:882),(cid:885),(cid:882),(cid:882),(cid:882),(cid:883)(cid:889),(cid:887),(cid:885)(cid:891),(cid:889),,,,,,,,,,,,,,,,,,,
(cid:884)(cid:882),(cid:3)(cid:14)(cid:131)(cid:142)(cid:139)(cid:143)(cid:131)(cid:144)(cid:150)(cid:131)(cid:144)(cid:3)(cid:5)(cid:131)(cid:148)(cid:131)(cid:150),(cid:883),(cid:882),(cid:883),(cid:883),(cid:885)(cid:884),(cid:882),(cid:886),(cid:882),(cid:884),(cid:882),(cid:884)(cid:885),(cid:884),(cid:888)(cid:885),(cid:885),,,,,,,,,,,,,,,,,,,
(cid:884)(cid:883),(cid:3)(cid:14)(cid:131)(cid:142)(cid:139)(cid:143)(cid:131)(cid:144)(cid:150)(cid:131)(cid:144)(cid:3)(cid:23)(cid:135)(cid:144)(cid:137)(cid:131)(cid:138),(cid:882),(cid:882),(cid:883),(cid:883),(cid:884)(cid:886),(cid:883),(cid:887),(cid:882),(cid:883),(cid:882),(cid:883)(cid:891),(cid:888),(cid:887)(cid:882),(cid:890),,,,,,,,,,,,,,,,,,,
(cid:884)(cid:884),(cid:3)(cid:14)(cid:131)(cid:142)(cid:139)(cid:143)(cid:131)(cid:144)(cid:150)(cid:131)(cid:144)(cid:3)(cid:22)(cid:135)(cid:142)(cid:131)(cid:150)(cid:131)(cid:144),(cid:882),(cid:882),(cid:884),(cid:883),(cid:883)(cid:891),(cid:882),(cid:884),(cid:882),(cid:882),(cid:882),(cid:889),(cid:884),(cid:885)(cid:882),(cid:885),,,,,,,,,,,,,,,,,,,
(cid:884)(cid:885),(cid:3)(cid:14)(cid:131)(cid:142)(cid:139)(cid:143)(cid:131)(cid:144)(cid:150)(cid:131)(cid:144)(cid:3)(cid:23)(cid:139)(cid:143)(cid:151)(cid:148),(cid:882),(cid:882),(cid:884),(cid:884),(cid:883)(cid:888),(cid:882),(cid:886),(cid:882),(cid:883),(cid:882),(cid:883)(cid:891),(cid:889),(cid:886)(cid:884),(cid:891),,,,,,,,,,,,,,,,,,,
(cid:884)(cid:886),(cid:3)(cid:14)(cid:131)(cid:142)(cid:139)(cid:143)(cid:131)(cid:144)(cid:150)(cid:131)(cid:144)(cid:3)(cid:24)(cid:150)(cid:131)(cid:148)(cid:131),(cid:882),(cid:882),(cid:885),(cid:884),(cid:883)(cid:891),(cid:883),(cid:886),(cid:882),(cid:883),(cid:883),(cid:884)(cid:885),(cid:890),(cid:887)(cid:882),(cid:883)(cid:884),,,,,,,,,,,,,,,,,,,
(cid:884)(cid:887),(cid:3)(cid:22)(cid:151)(cid:142)(cid:131)(cid:153)(cid:135)(cid:149)(cid:139)(cid:3)(cid:24)(cid:150)(cid:131)(cid:148)(cid:131),(cid:882),(cid:882),(cid:883),(cid:882),(cid:883)(cid:883),(cid:882),(cid:885),(cid:882),(cid:883),(cid:882),(cid:883),(cid:882),(cid:883)(cid:889),(cid:882),,,,,,,,,,,,,,,,,,,
(cid:884)(cid:888),(cid:3)(cid:22)(cid:151)(cid:142)(cid:131)(cid:153)(cid:135)(cid:149)(cid:139)(cid:3)(cid:23)(cid:135)(cid:144)(cid:137)(cid:131)(cid:138),(cid:884),(cid:882),(cid:885),(cid:885),(cid:883)(cid:891),(cid:883),(cid:886),(cid:882),(cid:882),(cid:883),(cid:884)(cid:884),(cid:885),(cid:887)(cid:882),(cid:890),,,,,,,,,,,,,,,,,,,
(cid:884)(cid:889),(cid:3)(cid:22)(cid:151)(cid:142)(cid:131)(cid:153)(cid:135)(cid:149)(cid:139)(cid:3)(cid:22)(cid:135)(cid:142)(cid:131)(cid:150)(cid:131)(cid:144),(cid:882),(cid:882),(cid:884),(cid:882),(cid:884)(cid:886),(cid:882),(cid:885),(cid:882),(cid:883),(cid:882),(cid:888),(cid:886),(cid:885)(cid:888),(cid:886),,,,,,,,,,,,,,,,,,,
(cid:884)(cid:890),(cid:3)(cid:22)(cid:151)(cid:142)(cid:131)(cid:153)(cid:135)(cid:149)(cid:139)(cid:3)(cid:23)(cid:135)(cid:144)(cid:137)(cid:137)(cid:131)(cid:148)(cid:131),(cid:885),(cid:883),(cid:886),(cid:886),(cid:886)(cid:884),(cid:883),(cid:888),(cid:883),(cid:884),(cid:884),(cid:886)(cid:885),(cid:883)(cid:889),(cid:883)(cid:882)(cid:882),(cid:884)(cid:888),,,,,,,,,,,,,,,,,,,
(cid:884)(cid:891),(cid:3)(cid:10)(cid:145)(cid:148)(cid:145)(cid:144)(cid:150)(cid:131)(cid:142)(cid:145),(cid:882),(cid:882),(cid:883),(cid:884),(cid:883)(cid:890),(cid:882),(cid:884),(cid:882),(cid:883),(cid:882),(cid:883)(cid:886),(cid:884),(cid:885)(cid:888),(cid:886),,,,,,,,,,,,,,,,,,,
(cid:885)(cid:882),(cid:3)(cid:22)(cid:151)(cid:142)(cid:131)(cid:153)(cid:135)(cid:149)(cid:139)(cid:3)(cid:5)(cid:131)(cid:148)(cid:131)(cid:150),(cid:882),(cid:882),(cid:883),(cid:882),(cid:883)(cid:884),(cid:882),(cid:884),(cid:882),(cid:882),(cid:882),(cid:886),(cid:883),(cid:883)(cid:891),(cid:883),,,,,,,,,,,,,,,,,,,
(cid:885)(cid:883),(cid:3)(cid:16)(cid:131)(cid:142)(cid:151)(cid:141)(cid:151),(cid:882),(cid:882),(cid:883),(cid:882),(cid:890),(cid:882),(cid:883),(cid:882),(cid:883),(cid:882),(cid:885),(cid:884),(cid:883)(cid:886),(cid:884),,,,,,,,,,,,,,,,,,,
(cid:885)(cid:884),(cid:3)(cid:16)(cid:131)(cid:142)(cid:151)(cid:141)(cid:151)(cid:3)(cid:24)(cid:150)(cid:131)(cid:148)(cid:131),(cid:883),(cid:882),(cid:884),(cid:883),(cid:883)(cid:888),(cid:882),(cid:885),(cid:882),(cid:882),(cid:882),(cid:889),(cid:882),(cid:884)(cid:891),(cid:883),,,,,,,,,,,,,,,,,,,
(cid:885)(cid:885),(cid:3)(cid:19)(cid:131)(cid:146)(cid:151)(cid:131)(cid:3)(cid:3),(cid:882),(cid:882),(cid:884),(cid:883),(cid:883)(cid:885),(cid:882),(cid:884),(cid:882),(cid:882),(cid:882),(cid:886),(cid:883),(cid:884)(cid:883),(cid:884),,,,,,,,,,,,,,,,,,,
(cid:885)(cid:886),(cid:3)(cid:19)(cid:131)(cid:146)(cid:151)(cid:131)(cid:3)(cid:5)(cid:131)(cid:148)(cid:131)(cid:150),(cid:882),(cid:882),(cid:884),(cid:883),(cid:891),(cid:882),(cid:886),(cid:882),(cid:882),(cid:882),(cid:884),(cid:882),(cid:883)(cid:889),(cid:883),,,,,,,,,,,,,,,,,,,
(cid:885)(cid:887),(cid:3)(cid:19)(cid:131)(cid:146)(cid:151)(cid:131)(cid:3)(cid:22)(cid:135)(cid:142)(cid:131)(cid:150)(cid:131)(cid:144),(cid:882),(cid:882),(cid:883),(cid:882),(cid:889),(cid:882),(cid:885),(cid:882),(cid:882),(cid:882),(cid:883),(cid:882),(cid:883)(cid:884),(cid:882),,,,,,,,,,,,,,,,,,,
(cid:885)(cid:888),(cid:3)(cid:19)(cid:131)(cid:146)(cid:151)(cid:131)(cid:3)(cid:23)(cid:135)(cid:144)(cid:137)(cid:131)(cid:138),(cid:882),(cid:882),(cid:882),(cid:882),(cid:887),(cid:882),(cid:884),(cid:882),(cid:882),(cid:882),(cid:883),(cid:882),(cid:890),(cid:882),,,,,,,,,,,,,,,,,,,
(cid:885)(cid:889),(cid:3)(cid:19)(cid:131)(cid:146)(cid:151)(cid:131)(cid:3)(cid:19)(cid:135)(cid:137)(cid:151)(cid:144)(cid:151)(cid:144)(cid:137)(cid:131)(cid:144),(cid:882),(cid:882),(cid:882),(cid:882),(cid:890),(cid:882),(cid:884),(cid:882),(cid:883),(cid:882),(cid:886),(cid:882),(cid:883)(cid:887),(cid:882),,,,,,,,,,,,,,,,,,,
Indonesia,,(cid:882) 22,(cid:882) 17,(cid:882) 98,(cid:882) 51,(cid:890) 783,(cid:882) 7,(cid:882) 171,(cid:882) 4,(cid:882) 60,(cid:882) 16,(cid:883) 1.576,(cid:882) 423,(cid:891) 2.710,(cid:882) 518,,,,,,,,,,,,,,,,,,,
(cid:885)(cid:890) (cid:3)(cid:19)(cid:131)(cid:146)(cid:151)(cid:131)(cid:3)(cid:5)(cid:131)(cid:148)(cid:131)(cid:150)(cid:3)(cid:7)(cid:131)(cid:155)(cid:131) (cid:882) (cid:882),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,(cid:483)(cid:3)(cid:7)(cid:139)(cid:150)(cid:140)(cid:135)(cid:144)(cid:484)(cid:3)(cid:19)(cid:135)(cid:142)(cid:131)(cid:155)(cid:131)(cid:144)(cid:131)(cid:144)(cid:3)(cid:14)(cid:135)(cid:149)(cid:135)(cid:138)(cid:131)(cid:150)(cid:131)(cid:144)(cid:481)(cid:3)(cid:14)(cid:135)(cid:143)(cid:135)(cid:144)(cid:141)(cid:135)(cid:149)(cid:3)(cid:21)(cid:12)(cid:481)(cid:3)(cid:884)(cid:882)(cid:884)(cid:886)(cid:3)(cid:146)(cid:135)(cid:148)(cid:3)(cid:884)(cid:3)(cid:13)(cid:131)(cid:144)(cid:151)(cid:131)(cid:148)(cid:139)(cid:3)(cid:884)(cid:882)(cid:884)(cid:887),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No,Provinsi,Kelas A,,,Kelas B,,,Kelas C,,,Kelas D (Kelas D dan Kelas D Pratama),,,Belum Ditetapkan Kelas,,,,,,,,,,,,,,,,,,,,
,,RS,,TT,RS,,TT,RS,,TT,RS,,TT,RS,,TT,,,,,,,,,,,,,,,,,,
,,Jumlah,%,,Jumlah,%,,Jumlah,%,,Jumlah,%,,Jumlah,%,,,,,,,,,,,,,,,,,,,
(1),(2),(4),(5),(6),(7),(8),(9),(10),(11),(12),(13),(14),(15),(16),(17),(18),,,,,,,,,,,,,,,,,,
(cid:883),(cid:3)(cid:4)(cid:133)(cid:135)(cid:138),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(cid:884),(cid:3)(cid:22)(cid:151)(cid:143)(cid:131)(cid:150)(cid:135)(cid:148)(cid:131)(cid:3)(cid:24)(cid:150)(cid:131)(cid:148)(cid:131),(cid:884),(cid:884)(cid:481)(cid:887),(cid:883)(cid:484)(cid:883)(cid:889)(cid:886),(cid:883)(cid:885),(cid:883)(cid:888)(cid:481)(cid:882),(cid:885)(cid:484)(cid:885)(cid:886)(cid:889),(cid:885)(cid:885),(cid:886)(cid:882)(cid:481)(cid:889),(cid:886)(cid:484)(cid:885)(cid:889)(cid:884),(cid:885)(cid:885),(cid:886)(cid:882)(cid:481)(cid:889),(cid:883)(cid:484)(cid:891)(cid:888)(cid:891),(cid:882),(cid:882)(cid:481)(cid:882),,,,,,,,,,,,,,,,,,,
(cid:885),(cid:3)(cid:22)(cid:151)(cid:143)(cid:131)(cid:150)(cid:135)(cid:148)(cid:131)(cid:3)(cid:5)(cid:131)(cid:148)(cid:131)(cid:150),(cid:885),(cid:883)(cid:481)(cid:886),(cid:883)(cid:484)(cid:887)(cid:887)(cid:890),(cid:884)(cid:889),(cid:883)(cid:884)(cid:481)(cid:891),(cid:888)(cid:484)(cid:882)(cid:883)(cid:884),(cid:883)(cid:884)(cid:882),(cid:887)(cid:889)(cid:481)(cid:883),(cid:883)(cid:885)(cid:484)(cid:885)(cid:891)(cid:889),(cid:888)(cid:882),(cid:884)(cid:890)(cid:481)(cid:888),(cid:885)(cid:484)(cid:886)(cid:883)(cid:891),(cid:882),(cid:882)(cid:481)(cid:882),,,,,,,,,,,,,,,,,,,
(cid:886),(cid:3)(cid:21)(cid:139)(cid:131)(cid:151),(cid:885),(cid:885)(cid:481)(cid:890),(cid:883)(cid:484)(cid:884)(cid:883)(cid:889),(cid:889),(cid:891)(cid:481)(cid:882),(cid:883)(cid:484)(cid:882)(cid:888)(cid:886),(cid:887)(cid:884),(cid:888)(cid:888)(cid:481)(cid:889),(cid:886)(cid:484)(cid:891)(cid:882)(cid:884),(cid:883)(cid:888),(cid:884)(cid:882)(cid:481)(cid:887),(cid:891)(cid:887)(cid:886),(cid:882),(cid:882)(cid:481)(cid:882),,,,,,,,,,,,,,,,,,,
(cid:887),(cid:3)(cid:13)(cid:131)(cid:143)(cid:132)(cid:139),(cid:884),(cid:884)(cid:481)(cid:886),(cid:888)(cid:882)(cid:891),(cid:888),(cid:889)(cid:481)(cid:884),(cid:883)(cid:484)(cid:888)(cid:890)(cid:887),(cid:886)(cid:890),(cid:887)(cid:889)(cid:481)(cid:890),(cid:887)(cid:484)(cid:886)(cid:887)(cid:882),(cid:884)(cid:889),(cid:885)(cid:884)(cid:481)(cid:887),(cid:883)(cid:484)(cid:886)(cid:890)(cid:883),(cid:882),(cid:882)(cid:481)(cid:882),,,,,,,,,,,,,,,,,,,
(cid:888),(cid:3)(cid:22)(cid:151)(cid:143)(cid:131)(cid:150)(cid:135)(cid:148)(cid:131)(cid:3)(cid:22)(cid:135)(cid:142)(cid:131)(cid:150)(cid:131)(cid:144),(cid:882),(cid:882)(cid:481)(cid:882),,(cid:886),(cid:891)(cid:481)(cid:883),(cid:891)(cid:887)(cid:884),(cid:884)(cid:886),(cid:887)(cid:886)(cid:481)(cid:887),(cid:884)(cid:484)(cid:891)(cid:885)(cid:889),(cid:883)(cid:887),(cid:885)(cid:886)(cid:481)(cid:883),(cid:888)(cid:890)(cid:888),(cid:883),(cid:884)(cid:481)(cid:885),(cid:882),,,,,,,,,,,,,,,,,,
(cid:889),(cid:3)(cid:5)(cid:135)(cid:144)(cid:137)(cid:141)(cid:151)(cid:142)(cid:151),(cid:884),(cid:884)(cid:481)(cid:885),(cid:883)(cid:484)(cid:883)(cid:882)(cid:891),(cid:889),(cid:890)(cid:481)(cid:882),(cid:883)(cid:484)(cid:888)(cid:886)(cid:891),(cid:887)(cid:886),(cid:888)(cid:883)(cid:481)(cid:886),(cid:887)(cid:484)(cid:891)(cid:887)(cid:884),(cid:884)(cid:887),(cid:884)(cid:890)(cid:481)(cid:886),(cid:883)(cid:484)(cid:887)(cid:887)(cid:889),(cid:882),(cid:882)(cid:481)(cid:882),,,,,,,,,,,,,,,,,,,
(cid:890),(cid:3)(cid:15)(cid:131)(cid:143)(cid:146)(cid:151)(cid:144)(cid:137),(cid:882),(cid:882)(cid:481)(cid:882),,(cid:884),(cid:889)(cid:481)(cid:889),(cid:886)(cid:885)(cid:886),(cid:883)(cid:888),(cid:888)(cid:883)(cid:481)(cid:887),(cid:883)(cid:484)(cid:889)(cid:884)(cid:883),(cid:890),(cid:885)(cid:882)(cid:481)(cid:890),(cid:886)(cid:889)(cid:886),(cid:882),(cid:882)(cid:481)(cid:882),,,,,,,,,,,,,,,,,,,
(cid:891),(cid:3)(cid:14)(cid:135)(cid:146)(cid:484)(cid:3)(cid:5)(cid:131)(cid:144)(cid:137)(cid:141)(cid:131)(cid:3)(cid:5)(cid:135)(cid:142)(cid:139)(cid:150)(cid:151)(cid:144)(cid:137),(cid:884),(cid:884)(cid:481)(cid:886),(cid:883)(cid:484)(cid:883)(cid:890)(cid:884),(cid:887),(cid:888)(cid:481)(cid:883),(cid:891)(cid:891)(cid:889),(cid:887)(cid:888),(cid:888)(cid:890)(cid:481)(cid:885),(cid:887)(cid:484)(cid:890)(cid:891)(cid:887),(cid:883)(cid:891),(cid:884)(cid:885)(cid:481)(cid:884),(cid:883)(cid:484)(cid:883)(cid:884)(cid:888),(cid:882),(cid:882)(cid:481)(cid:882),,,,,,,,,,,,,,,,,,,
(cid:883)(cid:882),(cid:3)(cid:14)(cid:135)(cid:146)(cid:151)(cid:142)(cid:131)(cid:151)(cid:131)(cid:144)(cid:3)(cid:21)(cid:139)(cid:131)(cid:151),(cid:882),(cid:882)(cid:481)(cid:882),,(cid:884),(cid:888)(cid:481)(cid:891),(cid:885)(cid:886)(cid:883),(cid:883)(cid:888),(cid:887)(cid:887)(cid:481)(cid:884),(cid:883)(cid:484)(cid:888)(cid:890)(cid:887),(cid:883)(cid:883),(cid:885)(cid:889)(cid:481)(cid:891),(cid:886)(cid:891)(cid:886),(cid:882),(cid:882)(cid:481)(cid:882),,,,,,,,,,,,,,,,,,,
(cid:883)(cid:883),(cid:3)(cid:7)(cid:14)(cid:12)(cid:3)(cid:13)(cid:131)(cid:141)(cid:131)(cid:148)(cid:150)(cid:131),(cid:883),(cid:884)(cid:481)(cid:890),(cid:884)(cid:887)(cid:889),(cid:889),(cid:883)(cid:891)(cid:481)(cid:886),(cid:883)(cid:484)(cid:885)(cid:891)(cid:882),(cid:883)(cid:891),(cid:887)(cid:884)(cid:481)(cid:890),(cid:884)(cid:484)(cid:882)(cid:889)(cid:884),(cid:891),(cid:884)(cid:887)(cid:481)(cid:882),(cid:886)(cid:887)(cid:883),(cid:882),(cid:882)(cid:481)(cid:882),,,,,,,,,,,,,,,,,,,
(cid:883)(cid:884),(cid:3)(cid:13)(cid:131)(cid:153)(cid:131)(cid:3)(cid:5)(cid:131)(cid:148)(cid:131)(cid:150),(cid:883)(cid:891),(cid:883)(cid:882)(cid:481)(cid:882),(cid:889)(cid:484)(cid:883)(cid:888)(cid:883),(cid:888)(cid:882),(cid:885)(cid:883)(cid:481)(cid:888),(cid:883)(cid:884)(cid:484)(cid:885)(cid:889)(cid:884),(cid:890)(cid:887),(cid:886)(cid:886)(cid:481)(cid:889),(cid:889)(cid:484)(cid:883)(cid:888)(cid:890),(cid:884)(cid:888),(cid:883)(cid:885)(cid:481)(cid:889),(cid:883)(cid:484)(cid:887)(cid:883)(cid:891),(cid:882),(cid:882)(cid:481)(cid:882),,,,,,,,,,,,,,,,,,,
(cid:883)(cid:885),(cid:3)(cid:13)(cid:131)(cid:153)(cid:131)(cid:3)(cid:23)(cid:135)(cid:144)(cid:137)(cid:131)(cid:138),(cid:883)(cid:882),(cid:884)(cid:481)(cid:885),(cid:885)(cid:484)(cid:885)(cid:882)(cid:889),(cid:889)(cid:891),(cid:883)(cid:890)(cid:481)(cid:886),(cid:884)(cid:883)(cid:484)(cid:886)(cid:884)(cid:890),(cid:884)(cid:887)(cid:891),(cid:888)(cid:882)(cid:481)(cid:884),(cid:884)(cid:891)(cid:484)(cid:891)(cid:882)(cid:889),(cid:890)(cid:884),(cid:883)(cid:891)(cid:481)(cid:883),(cid:886)(cid:484)(cid:891)(cid:888)(cid:891),(cid:882),(cid:882)(cid:481)(cid:882),,,,,,,,,,,,,,,,,,,
(cid:883)(cid:886),(cid:3)(cid:7)(cid:12)(cid:3)(cid:28)(cid:145)(cid:137)(cid:155)(cid:131)(cid:141)(cid:131)(cid:148)(cid:150)(cid:131),(cid:883)(cid:883),(cid:885)(cid:481)(cid:883),(cid:887)(cid:484)(cid:886)(cid:883)(cid:889),(cid:885)(cid:886),(cid:891)(cid:481)(cid:886),(cid:883)(cid:882)(cid:484)(cid:882)(cid:883)(cid:887),(cid:883)(cid:891)(cid:886),(cid:887)(cid:885)(cid:481)(cid:891),(cid:884)(cid:885)(cid:484)(cid:891)(cid:885)(cid:890),(cid:883)(cid:884)(cid:883),(cid:885)(cid:885)(cid:481)(cid:888),(cid:890)(cid:484)(cid:882)(cid:889)(cid:889),(cid:882),(cid:882)(cid:481)(cid:882),,,,,,,,,,,,,,,,,,,
(cid:883)(cid:887),(cid:3)(cid:13)(cid:131)(cid:153)(cid:131)(cid:3)(cid:23)(cid:139)(cid:143)(cid:151)(cid:148),(cid:885),(cid:885)(cid:481)(cid:890),(cid:891)(cid:889)(cid:891),(cid:883)(cid:886),(cid:883)(cid:889)(cid:481)(cid:889),(cid:885)(cid:484)(cid:883)(cid:884)(cid:891),(cid:884)(cid:888),(cid:885)(cid:884)(cid:481)(cid:891),(cid:883)(cid:484)(cid:889)(cid:886)(cid:887),(cid:885)(cid:888),(cid:886)(cid:887)(cid:481)(cid:888),(cid:883)(cid:484)(cid:891)(cid:889)(cid:888),(cid:882),(cid:882)(cid:481)(cid:882),,,,,,,,,,,,,,,,,,,
(cid:883)(cid:888),(cid:3)(cid:5)(cid:131)(cid:144)(cid:150)(cid:135)(cid:144),(cid:889),(cid:883)(cid:481)(cid:888),(cid:886)(cid:484)(cid:887)(cid:883)(cid:885),(cid:888)(cid:885),(cid:883)(cid:886)(cid:481)(cid:886),(cid:883)(cid:888)(cid:484)(cid:882)(cid:885)(cid:882),(cid:884)(cid:884)(cid:889),(cid:887)(cid:883)(cid:481)(cid:889),(cid:884)(cid:884)(cid:484)(cid:884)(cid:890)(cid:888),(cid:883)(cid:886)(cid:884),(cid:885)(cid:884)(cid:481)(cid:885),(cid:891)(cid:484)(cid:883)(cid:889)(cid:889),(cid:882),(cid:882)(cid:481)(cid:882),,,,,,,,,,,,,,,,,,,
(cid:883)(cid:889),(cid:3)(cid:5)(cid:131)(cid:142)(cid:139),(cid:882),(cid:882)(cid:481)(cid:882),,(cid:884)(cid:885),(cid:883)(cid:889)(cid:481)(cid:888),(cid:886)(cid:484)(cid:890)(cid:891)(cid:882),(cid:890)(cid:889),(cid:888)(cid:888)(cid:481)(cid:886),(cid:891)(cid:484)(cid:883)(cid:888)(cid:890),(cid:884)(cid:883),(cid:883)(cid:888)(cid:481)(cid:882),(cid:883)(cid:484)(cid:884)(cid:891)(cid:883),(cid:882),(cid:882)(cid:481)(cid:882),,,,,,,,,,,,,,,,,,,
(cid:883)(cid:890),(cid:3)(cid:17)(cid:151)(cid:149)(cid:131)(cid:3)(cid:23)(cid:135)(cid:144)(cid:137)(cid:137)(cid:131)(cid:148)(cid:131)(cid:3)(cid:5)(cid:131)(cid:148)(cid:131)(cid:150),(cid:885),(cid:885)(cid:481)(cid:889),(cid:883)(cid:484)(cid:883)(cid:882)(cid:883),(cid:883)(cid:884),(cid:883)(cid:886)(cid:481)(cid:888),(cid:884)(cid:484)(cid:884)(cid:887)(cid:886),(cid:887)(cid:885),(cid:888)(cid:886)(cid:481)(cid:888),(cid:886)(cid:484)(cid:890)(cid:884)(cid:883),(cid:883)(cid:886),(cid:883)(cid:889)(cid:481)(cid:883),(cid:889)(cid:889)(cid:883),(cid:882),(cid:882)(cid:481)(cid:882),,,,,,,,,,,,,,,,,,,
