,"20% 15% 13,4% 13,2% 13,0% 12,9% 11,3% 10,2% 9,8% 9,6% 10% 6,6% 5% 0% Ahli Gizi Farmasi Kesehatan Kesehatan Dokter Bidan Perawat Dokter Gigi Teknologi Lingkungan Masyarakat Umum Laboratorium Medik",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,PROGRAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No,UNIT UTAMA,,PENCEGAHAN,PELAYANAN,PELATIHAN DAN,,,,,,,,,,,,,,,,,,,,,,,,,
,,KESEHATAN,DAN,,,DUKUNGAN,,,,,,,,,,,,,,,,,,,,,,,,
,,,,KESEHATAN DAN,PENDIDIKAN,,JUMLAH,,,,,,,,,,,,,,,,,,,,,,,
,,MASYARAKAT,PENGENDALIAN,,,MANAJEMEN,,,,,,,,,,,,,,,,,,,,,,,,
,,,,JKN,VOKASI,,,,,,,,,,,,,,,,,,,,,,,,,
,,,PENYAKIT,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,Jawa Timur,697,869,969,0,233,2768,,,,,,,,,,,,,,,,,,,,,,,
16,Banten,6,428,244,0,1,679,,,,,,,,,,,,,,,,,,,,,,,
17,Bali,306,135,120,1,92,654,,,,,,,,,,,,,,,,,,,,,,,
18,Nusa Tenggara Barat,107,72,175,1,11,366,,,,,,,,,,,,,,,,,,,,,,,
19,Nusa Tenggara Timur,93,84,423,4,30,634,,,,,,,,,,,,,,,,,,,,,,,
20,Kalimantan Barat,88,84,248,2,16,438,,,,,,,,,,,,,,,,,,,,,,,
21,Kalimantan Tengah,70,74,204,2,8,358,,,,,,,,,,,,,,,,,,,,,,,
22,Kalimantan Selatan,153,105,240,0,34,532,,,,,,,,,,,,,,,,,,,,,,,
23,Kalimantan Timur,108,164,187,3,45,507,,,,,,,,,,,,,,,,,,,,,,,
24,Kalimantan Utara,28,24,57,3,6,118,,,,,,,,,,,,,,,,,,,,,,,
25,Sulawesi Utara,153,64,196,1,30,444,,,,,,,,,,,,,,,,,,,,,,,
26,Sulawesi Tengah,43,53,215,4,9,324,,,,,,,,,,,,,,,,,,,,,,,
27,Sulawesi Selatan,178,235,469,5,,887,,,,,,,,,,,,,,,,,,,,,,,
28,Sulawesi Tenggara,67,36,296,1,13,413,,,,,,,,,,,,,,,,,,,,,,,
29,Gorontalo,30,34,93,0,6,163,,,,,,,,,,,,,,,,,,,,,,,
30,Sulawesi Barat,35,22,98,1,8,164,,,,,,,,,,,,,,,,,,,,,,,
31,Maluku,35,27,216,2,7,287,,,,,,,,,,,,,,,,,,,,,,,
32,Maluku Utara,32,22,145,1,8,208,,,,,,,,,,,,,,,,,,,,,,,
33,Papua Barat,22,24,160,1,2,209,,,,,,,,,,,,,,,,,,,,,,,
34,Papua,58,59,434,3,10,564,,,,,,,,,,,,,,,,,,,,,,,
Indonesia,,4.922,7.305,10.273,43,1.117,23.660,,,,,,,,,,,,,,,,,,,,,,,
No,Provinsi,DAK Fisik,,,DAK Non Fisik,,,,,,,,,,,,,,,,,,,,,,,,,
,,Alokasi (Rp),Realisasi (Rp),%,Alokasi (Rp),Realisasi (Rp),%,,,,,,,,,,,,,,,,,,,,,,,
(1),(2),(3),(4),(5),(6),(7),(8),,,,,,,,,,,,,,,,,,,,,,,
1,Aceh,361.928.231.000,321.559.982.499,"92,4%",329.172.934.599,151.874.990.236,"46,1%",,,,,,,,,,,,,,,,,,,,,,,
2,Sumatera Utara,873.331.094.000,623.231.813.697,"70,1%",539.964.163.055,264.335.119.206,"49,0%",,,,,,,,,,,,,,,,,,,,,,,
3,Sumatera Barat,386.052.496.000,279.353.476.535,"72,2%",212.182.124.559,90.197.446.198,"42,5%",,,,,,,,,,,,,,,,,,,,,,,
4,Riau,287.352.538.000,202.501.554.959,"70,7%",194.264.073.175,87.194.284.516,"44,9%",,,,,,,,,,,,,,,,,,,,,,,
5,Jambi,324.049.716.000,275.495.500.637,"89,7%",194.868.174.798,118.054.284.696,"60,6%",,,,,,,,,,,,,,,,,,,,,,,
6,Sumatera Selatan,472.443.302.000,415.691.737.870,"91,6%",350.617.946.071,233.871.254.140,"66,7%",,,,,,,,,,,,,,,,,,,,,,,
7,Bengkulu,227.607.558.000,199.620.678.123,"94,0%",176.883.467.898,125.812.271.897,"71,1%",,,,,,,,,,,,,,,,,,,,,,,
8,Lampung,466.060.961.000,377.703.530.920,"83,4%",302.599.150.604,221.740.792.484,"73,3%",,,,,,,,,,,,,,,,,,,,,,,
9,Kepulauan Bangka Belitung,161.856.174.000,146.519.435.557,"92,7%",58.276.992.431,43.712.538.975,"75,0%",,,,,,,,,,,,,,,,,,,,,,,
10,Kepulauan Riau,153.441.708.000,133.273.672.305,"89,3%",87.456.387.338,42.159.986.596,"48,2%",,,,,,,,,,,,,,,,,,,,,,,
11,DKI Jakarta,37.291.510.000,34.124.431.188,"96,1%",18.463.458.300,13.721.019.997,"74,3%",,,,,,,,,,,,,,,,,,,,,,,
12,Jawa Barat,593.988.206.000,482.801.983.899,"84,8%",850.967.970.103,490.336.272.344,"57,6%",,,,,,,,,,,,,,,,,,,,,,,
13,Jawa Tengah,930.421.519.000,803.618.363.366,"88,5%",830.670.673.970,576.700.145.540,"69,4%",,,,,,,,,,,,,,,,,,,,,,,
14,DI Yogyakarta,106.147.639.000,95.525.090.902,"96,3%",109.477.059.420,91.431.253.062,"83,5%",,,,,,,,,,,,,,,,,,,,,,,
15,Jawa Timur,769.988.415.000,586.801.192.213,"79,1%",841.866.287.109,389.969.147.916,"46,3%",,,,,,,,,,,,,,,,,,,,,,,
16,Banten,111.533.829.000,91.622.734.087,"89,9%",190.490.465.278,97.757.295.996,"51,3%",,,,,,,,,,,,,,,,,,,,,,,
17,Bali,114.178.804.000,89.773.637.963,"83,3%",112.277.487.331,68.431.794.417,"60,9%",,,,,,,,,,,,,,,,,,,,,,,
18,Nusa Tenggara Barat,598.474.075.000,366.499.067.068,"60,6%",182.679.874.352,113.753.018.359,"62,3%",,,,,,,,,,,,,,,,,,,,,,,
19,Nusa Tenggara Timur,1.110.219.114.000,780.466.242.956,"69,7%",530.912.179.378,226.698.157.706,"42,7%",,,,,,,,,,,,,,,,,,,,,,,
20,Kalimantan Barat,494.787.686.000,406.325.806.194,"82,9%",289.034.339.757,174.628.956.411,"60,4%",,,,,,,,,,,,,,,,,,,,,,,
21,Kalimantan Tengah,422.060.148.000,326.450.787.623,"74,3%",217.269.900.880,109.182.645.614,"50,3%",,,,,,,,,,,,,,,,,,,,,,,
22,Kalimantan Selatan,264.900.350.000,217.944.290.905,"86,6%",225.120.619.784,137.474.934.671,"61,1%",,,,,,,,,,,,,,,,,,,,,,,
23,Kalimantan Timur,191.558.191.000,148.611.021.496,"81,2%",161.280.934.375,80.883.046.837,"50,2%",,,,,,,,,,,,,,,,,,,,,,,
24,Kalimantan Utara,210.174.403.000,175.336.996.721,"85,4%",57.550.460.182,23.908.767.647,"41,5%",,,,,,,,,,,,,,,,,,,,,,,
25,Sulawesi Utara,705.987.629.000,496.789.651.816,"71,6%",163.659.628.235,54.740.393.104,"33,4%",,,,,,,,,,,,,,,,,,,,,,,
26,Sulawesi Tengah,554.462.241.000,389.046.581.467,"73,2%",243.702.040.636,,"59,0%",,,,,,,,,,,,,,,,,,,,,,,
27,Sulawesi Selatan,1.110.424.252.000,941.825.984.139,"87,0%",462.003.513.931,293.442.306.966,"63,5%",,,,,,,,,,,,,,,,,,,,,,,
28,Sulawesi Tenggara,391.325.218.000,340.244.115.135,"86,7%",335.962.522.829,204.354.000.697,"60,8%",,,,,,,,,,,,,,,,,,,,,,,
29,Gorontalo,151.101.925.000,124.663.503.820,"86,7%",84.735.560.822,50.773.855.925,"59,9%",,,,,,,,,,,,,,,,,,,,,,,
30,Sulawesi Barat,195.751.125.000,143.762.261.202,"75,3%",95.877.045.207,47.391.339.877,"49,4%",,,,,,,,,,,,,,,,,,,,,,,
31,Maluku,281.848.926.000,151.447.476.306,"51,1%",221.481.505.655,123.683.959.500,"55,8%",,,,,,,,,,,,,,,,,,,,,,,
32,Maluku Utara,410.350.603.000,321.919.237.248,"79,1%",184.966.875.025,115.324.244.727,"62,3%",,,,,,,,,,,,,,,,,,,,,,,
33,Papua Barat,718.663.050.000,344.702.179.810,"48,4%",191.708.449.589,92.810.078.132,"48,4%",,,,,,,,,,,,,,,,,,,,,,,
34,Papua,1.584.517.422.000,1.071.181.119.306,"60,1%",548.780.399.900,263.120.985.487,"47,9%",,,,,,,,,,,,,,,,,,,,,,,
TOTAL,,15.774.280.058.000,11.906.435.139.933,"75,5%",9.597.224.666.576,5.219.470.589.876,"54,4%",,,,,,,,,,,,,,,,,,,,,,,
No,Komponen Anggaran Kesehatan,APBN (miliar rupiah),,,,,,,,,,,,,,,,,,,,,,,,,,,,
(1),(2),(3),,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.,Anggaran Kesehatan melalui Belanja Pemerintah Pusat,"227.454,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,A. Melalui Kementerian Negara/Lembaga,"147.164,2",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1. Kementerian Kesehatan,"130.679,8",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2. Badan POM,"2.244,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3. BKKBN,"3.905,2",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4. Kementerian Negara/Lembaga Lainnya,"5.167,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,i. Kementerian Pertahanan,"2.667,2",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ii. Kepolisian Negara Republik Indonesia,"2.500,4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,iii. BNPB (Gugus Tugas Covid-19 Bidang Kesehatan,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,iv. Kominfo (Internet bagi Puskesmas),-,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,v. BIN (Penanganan pandemi Covid-19),-,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,vi. BRIN (Pengembangan Vaksin),-,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5. Penyesuaian Anggaran Kesehatan,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,B. Melalui Belanja Non K/L,"80.290,3",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1. Jaminan Pelayanan Kesehatan oleh Pemerintah,"10.842,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2. Cadangan Program Jaminan Kesehatan Nasional,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3. Cadangan Anggaran Kesehatan,"64.647,4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4. Cadangan PBI JKN,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5. Cadangan Bantuan Iuran JKN PBPU/BP,"2.400,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6. Subsidi DTP Vaksin,"2.400,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.,Anggaran Kesehatan melalui Transfer ke daerah dan Dana Desa,"68.912,3",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,A. DAK Kesehatan dan Keluarga Berencana,"15.175,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,B. BOK dan BOKB,"9.597,2",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,C. Perkiraan Anggaran Kesehatan dari Dana Otsus Papua,"3.608,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D. Dana Insentif Daerah,"840,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,E. Dana Bagi Hasil,"4.010,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,F. Earmark DAU untuk Penanganan Covid-19,"30.240,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,G. Earmark Dana Desa untuk Penanganan Covid-19,"5.440,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.,Anggaran Kesehatan melalui Pembiayaan,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Penyertaan Modal Negara kepada BPJS Kesehatan untuk Program Dana Jamsos Kesehatan,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.,Anggaran Kesehatan (1+2+3),"296.366,8",,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.,Total Belanja Negara,"2.714.155,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
RASIO ANGGARAN KESEHATAN (%),,"10,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,
No,Provinsi,Jumlah PUS,PUS Peserta KB Berdasarkan Metode Kontrasepsi,,,,,,,,,,,,,,,,,,,,,Prevalensi KB,,,,,,
,,,Peserta KB Modern,,,,,,,,,,,,,,,,,,Peserta KB Tradisional,,Jumlah PUS Peserta KB,,,,,,,
,,,Kondom,%,Suntik,%,Pil,%,IUD/AKDR,%,MOP,%,MOW,%,Implan,%,MAL,%,Jumlah,%,Jumlah,%,,,,,,,,
(1),(2),-3,-4,(5),(6),(7),(8),(9),,(11),(12),(13),(14),(15),(16),(17),(18),(19),(20),(21),(22),(23),(24),(25),,,,,,
1,Aceh,936.243,15.911,"3,4",302.368,"64,7",81.838,"17,5",23.311,"5,0",286,"0,1",17.964,"3,8",25.277,"5,4",460,"0,1",467.415,"49,9",8.353,"0,9",475.769,"50,8",,,,,,
2,Sumatera Utara,2.261.684,42.106,"3,9",521.095,"48,8",178.121,"16,7",35.799,"3,4",2.303,"0,2",89.822,"8,4",197.425,"18,5",615,"0,1",1.067.286,"47,2",18.712,"0,8",1.085.998,"48,0",,,,,,
3,Sumatera Barat,902.940,26.292,"5,3",269.970,"54,5",49.669,"10,0",45.572,"9,2",1.518,"0,3",31.027,"6,3",70.927,"14,3",123,"0,0",495.097,"54,8",3.772,"0,4",498.869,"55,2",,,,,,
4,Riau,1.326.707,54.613,"7,4",420.143,"56,6",137.631,"18,6",28.495,"3,8",765,"0,1",26.098,"3,5",73.886,"10,0",149,"0,0",741.779,"55,9",11.076,"0,8",752.855,"56,7",,,,,,
5,Jambi,685.195,7.722,"1,7",283.704,"63,8",78.111,"17,6",12.811,"2,9",446,"0,1",10.197,"2,3",51.293,"11,5",86,"0,0",444.370,"64,9",3.007,"0,4",447.377,"65,3",,,,,,
6,Sumatera Selatan,1.527.714,11.677,"1,2",644.667,"67,4",90.151,"9,4",17.111,"1,8",971,"0,1",13.817,"1,4",178.109,"18,6",447,"0,0",956.950,"62,6",5.879,"0,4",962.829,"63,0",,,,,,
7,Bengkulu,375.325,7.291,"2,9",159.262,"63,9",24.984,"10,0",8.998,"3,6",391,"0,2",7.256,"2,9",40.978,"16,4",49,"0,0",249.210,"66,4",1.678,"0,4",250.888,"66,8",,,,,,
8,Lampung,1.559.887,12.319,"1,2",670.387,"66,6",109.252,"10,9",32.196,"3,2",781,"0,1",13.241,"1,3",167.951,"16,7",165,"0,0",1.006.291,"64,5",4.249,"0,3",1.010.540,"64,8",,,,,,
9,Kep. Bangka Belitung,268.771,4.059,"2,3",105.902,"59,0",42.403,"23,6",7.146,"4,0",250,"0,1",6.473,"3,6",13.224,"7,4",53,"0,0",179.511,"66,8",1.602,"0,6",181.113,"67,4",,,,,,
10,Kepulauan Riau,540.028,8.723,"4,3",99.293,"49,5",36.785,"18,3",20.312,"10,1",695,"0,3",17.896,"8,9",16.896,"8,4",131,"0,1",200.732,"37,2",15.574,"2,9",216.306,"40,1",,,,,,
11,DKI Jakarta,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,
12,Jawa Barat,9.402.239,74.897,"1,3",3.895.954,"65,8",854.547,"14,4",563.743,"9,5",9.093,"0,2",169.193,"2,9",353.993,"6,0",1.589,"0,0",5.923.011,"63,0",54.542,"0,6",5.977.553,"63,6",,,,,,
13,Jawa Tengah,6.137.050,149.789,"3,8",2.504.208,"62,7",323.898,"8,1",340.827,"8,5",10.081,"0,3",183.823,"4,6",477.498,"12,0",1.808,"0,0",3.991.932,"65,0",29.428,"0,5",4.021.360,"65,5",,,,,,
14,DI Yogyakarta,673.743,57.907,"15,1",135.842,"35,3",26.191,"6,8",113.168,"29,4",2.088,"0,5",20.016,"5,2",28.975,"7,5",257,"0,1",384.444,"57,1",4.106,"0,6",388.549,"57,7",,,,,,
15,Jawa Timur,7.027.715,75.542,"1,6",2.970.906,"64,4",614.338,"13,3",380.896,"8,3",8.795,"0,2",207.422,"4,5",352.702,"7,6",1.665,"0,0",4.612.266,"65,6",22.145,"0,3",4.634.411,"65,9",,,,,,
16,Banten,2.452.422,15.363,"1,1",1.068.663,"76,0",126.468,"9,0",82.194,"5,8",1.284,"0,1",28.007,"2,0",84.298,"6,0",311,"0,0",1.406.589,"57,4",7.113,"0,3",1.413.702,"57,6",,,,,,
17,Bali,785.672,16.146,"3,8",173.866,"40,5",34.450,"8,0",148.498,"34,6",1.711,"0,4",34.223,"8,0",19.461,"4,5",587,"0,1",428.941,"54,6",8.891,"1,1",437.833,"55,7",,,,,,
18,Nusa Tenggara Barat,1.064.904,3.167,"0,5",407.238,"66,0",26.963,"4,4",43.676,"7,1",631,"0,1",11.414,"1,8",124.044,"20,1",148,"0,0",617.280,"58,0",1.036,"0,1",618.316,"58,1",,,,,,
19,Nusa Tenggara Timur,821.290,1.286,"0,4",139.810,"40,4",18.540,"5,4",29.052,"8,4",773,"0,2",40.140,"11,6",116.694,"33,7",154,"0,0",346.449,"42,2",4.539,"0,6",350.988,"42,7",,,,,,
20,Kalimantan Barat,878.440,3.111,"0,6",333.034,"65,1",116.921,"22,8",17.323,"3,4",520,"0,1",11.061,"2,2",29.884,"5,8",82,"0,0",511.936,"58,3",3.056,"0,3",514.992,"58,6",,,,,,
21,Kalimantan Tengah,552.907,2.350,"0,7",244.662,"69,0",69.698,"19,6",5.178,"1,5",303,"0,1",4.586,"1,3",27.613,"7,8",317,"0,1",354.706,"64,2",1.247,"0,2",355.952,"64,4",,,,,,
22,Kalimantan Selatan,815.238,6.091,"1,1",310.228,"53,8",208.213,"36,1",12.750,"2,2",575,"0,1",8.957,"1,6",29.523,"5,1",149,"0,0",576.485,"70,7",2.840,"0,3",579.325,"71,1",,,,,,
23,Kalimantan Timur,683.496,12.988,"3,7",167.683,"47,6",90.067,"25,6",38.636,"11,0",790,"0,2",16.901,"4,8",24.783,"7,0",160,"0,0",352.007,"51,5",3.387,"0,5",355.394,"52,0",,,,,,
24,Kalimantan Utara,123.920,1.380,"2,3",32.926,"56,0",12.556,"21,4",3.950,"6,7",28,"0,0",1.951,"3,3",5.947,"10,1",17,"0,0",58.755,"47,4",1.352,"1,1",60.107,"48,5",,,,,,
25,Sulawesi Utara,376.002,762,"0,4",117.146,"54,3",30.171,"14,0",12.732,"5,9",317,"0,1",6.690,"3,1",47.877,"22,2",21,"0,0",215.717,"57,4",1.166,"0,3",216.883,"57,7",,,,,,
26,Sulawesi Tengah,517.758,931,"0,3",132.914,"49,0",64.435,"23,7",19.024,"7,0",455,"0,2",10.470,"3,9",43.091,"15,9",62,"0,0",271.382,"52,4",1.966,"0,4",273.348,"52,8",,,,,,
27,Sulawesi Selatan,1.325.348,8.005,"1,1",420.250,"56,9",121.308,"16,4",,"0,0",1.017,"0,1",24.927,"3,4",124.517,"16,8",526,"0,1",739.027,"55,8",7.500,"0,6",746.526,"56,3",,,,,,
28,Sulawesi Tenggara,446.302,1.477,"0,7",109.250,"49,8",53.419,"24,3",7.375,"3,4",255,"0,1",4.908,"2,2",42.822,"19,5",68,"0,0",219.573,"49,2",1.278,"0,3",220.851,"49,5",,,,,,
29,Gorontalo,193.706,545,"0,5",52.344,"45,9",20.308,"17,8",6.343,"5,6",309,"0,3",4.578,"4,0",29.541,"25,9",19,"0,0",113.987,"58,8",240,"0,1",114.227,"59,0",,,,,,
30,Sulawesi Barat,238.930,1.219,"1,0",57.445,"48,2",28.826,"24,2",4.312,"3,6",402,"0,3",3.541,"3,0",23.453,"19,7",99,"0,1",119.296,"49,9",1.271,"0,5",120.567,"50,5",,,,,,
31,Maluku,250.998,386,"0,5",53.230,"62,5",8.684,"10,2",1.558,"1,8",106,"0,1",2.870,"3,4",18.247,"21,4",41,"0,0",85.121,"33,9",782,"0,3",85.904,"34,2",,,,,,
32,Maluku Utara,201.115,65,"0,1",57.144,"59,6",4.046,"4,2",1.242,"1,3",35,"0,0",1.159,"1,2",32.157,"33,5",61,"0,1",95.909,"47,7",423,"0,2",96.332,"47,9",,,,,,
33,Papua Barat,156.278,247,"0,6",30.162,"68,8",5.967,"13,6",817,"1,9",80,"0,2",1.338,"3,1",5.225,"11,9",7,"0,0",43.841,"28,1",919,"0,6",44.761,"28,6",,,,,,
34,Papua,498.777,193,"0,4",29.207,"55,1",5.920,"11,2",2.429,"4,6",85,"0,2",2.153,"4,1",13.001,"24,5",5,"0,0",52.993,"10,6",1.244,"0,2",54.237,"10,9",,,,,,
Indonesia,,46.008.745,624.559,"2,3",16.920.902,"61,9",3.694.880,"13,5",2.067.474,"7,6",48.138,"0,2",1.034.120,"3,8",2.891.309,"10,6",10.430,"0,0",27.330.289,"59,4",234.373,"0,5",27.564.662,"59,9",,,,,,
No,Provinsi,PUS Peserta KB Modern,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,RS Pemerintah/ TNI/Polri,RS Swasta,Puskesmas/ Klinik TNI/ Polri,Klinik Swasta,Praktek Dokter,Pustu/ Pusling/ Bidan Desa,Praktek Mandiri Bidan,Mobil Pelayanan KB,Toko Obat/Apotik,Lainnya,Jumlah,,,,,,,,,,,,,,,,,,
(1),(2),(3),(4),(5),(6),(7),(8),(9),(10),(11),(12),(13),,,,,,,,,,,,,,,,,,
1,Aceh,31.287,11.138,87.242,35.407,12.072,143.138,116.218,4.073,24.196,2.643,467.415,,,,,,,,,,,,,,,,,,
2,Sumatera Utara,73.404,54.744,200.272,123.756,13.465,204.828,290.885,21.561,78.703,5.668,1.067.286,,,,,,,,,,,,,,,,,,
3,Sumatera Barat,36.184,21.701,73.193,20.193,6.141,184.064,107.259,6.527,37.230,2.604,495.097,,,,,,,,,,,,,,,,,,
4,Riau,19.730,30.748,78.419,61.158,17.537,197.390,234.947,4.428,94.297,3.124,741.779,,,,,,,,,,,,,,,,,,
5,Jambi,8.357,8.629,28.509,13.457,7.390,182.376,132.780,21.110,39.281,2.480,444.370,,,,,,,,,,,,,,,,,,
6,Sumatera Selatan,14.466,12.254,80.981,22.690,13.138,440.863,330.718,16.697,21.756,3.387,956.950,,,,,,,,,,,,,,,,,,
7,Bengkulu,7.523,3.656,36.117,8.647,3.964,84.118,90.988,3.157,9.791,1.250,249.210,,,,,,,,,,,,,,,,,,
8,Lampung,9.542,16.685,79.812,33.740,23.377,284.155,492.522,19.500,43.374,3.583,1.006.291,,,,,,,,,,,,,,,,,,
9,Kep. Bangka Belitung,6.264,4.474,12.424,5.548,3.546,68.919,54.657,2.752,20.282,645,179.511,,,,,,,,,,,,,,,,,,
10,Kepulauan Riau,12.885,19.696,29.291,21.190,6.838,27.053,57.250,2.703,23.248,578,200.732,,,,,,,,,,,,,,,,,,
11,DKI Jakarta,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,
12,Jawa Barat,195.267,222.203,637.015,414.989,104.123,1.049.208,2.662.312,31.800,570.131,35.964,5.923.011,,,,,,,,,,,,,,,,,,
13,Jawa Tengah,197.737,164.249,583.809,168.034,69.372,787.382,1.677.326,18.459,305.116,20.448,3.991.932,,,,,,,,,,,,,,,,,,
14,DI Yogyakarta,37.753,30.755,61.464,33.925,8.598,13.046,133.972,561,62.820,1.548,384.444,,,,,,,,,,,,,,,,,,
15,Jawa Timur,198.575,222.428,408.085,202.091,92.408,1.260.559,1.752.076,11.923,452.257,11.864,4.612.266,,,,,,,,,,,,,,,,,,
16,Banten,20.094,63.244,175.106,238.239,29.055,220.599,585.084,7.585,63.666,3.917,1.406.589,,,,,,,,,,,,,,,,,,
17,Bali,40.692,41.727,50.473,31.655,28.855,57.517,154.779,2.781,20.000,462,428.941,,,,,,,,,,,,,,,,,,
18,Nusa Tenggara Barat,19.590,9.414,66.969,14.502,14.107,358.928,113.135,9.376,7.794,3.465,617.280,,,,,,,,,,,,,,,,,,
19,Nusa Tenggara Timur,42.204,9.707,136.467,3.401,2.218,136.473,6.613,2.781,4.504,2.083,346.449,,,,,,,,,,,,,,,,,,
20,Kalimantan Barat,13.747,9.240,68.723,22.788,8.241,235.496,117.974,1.983,31.694,2.050,511.936,,,,,,,,,,,,,,,,,,
21,Kalimantan Tengah,6.502,2.600,38.657,15.207,3.835,174.862,78.371,2.411,30.705,1.556,354.706,,,,,,,,,,,,,,,,,,
22,Kalimantan Selatan,11.768,5.120,49.099,21.048,8.504,191.169,144.595,8.508,116.670,20.005,576.485,,,,,,,,,,,,,,,,,,
23,Kalimantan Timur,20.593,21.498,57.731,27.382,9.974,57.460,95.293,1.647,59.767,663,352.007,,,,,,,,,,,,,,,,,,
24,Kalimantan Utara,3.839,529,15.502,1.784,3.494,11.383,14.593,216,7.251,165,58.755,,,,,,,,,,,,,,,,,,
25,Sulawesi Utara,12.783,5.972,66.304,11.433,14.166,49.623,36.699,4.124,13.429,1.183,215.717,,,,,,,,,,,,,,,,,,
26,Sulawesi Tengah,15.186,4.241,47.232,3.929,3.733,147.566,22.972,4.498,18.607,3.418,271.382,,,,,,,,,,,,,,,,,,
27,Sulawesi Selatan,39.677,20.307,197.133,26.752,8.920,283.794,97.956,5.422,55.571,3.494,739.027,,,,,,,,,,,,,,,,,,
28,Sulawesi Tenggara,7.986,2.682,53.126,5.899,4.119,91.637,22.937,,15.671,2.964,219.573,,,,,,,,,,,,,,,,,,
29,Gorontalo,7.281,1.943,38.827,6.383,2.628,34.003,11.722,1.059,8.911,1.227,113.987,,,,,,,,,,,,,,,,,,
30,Sulawesi Barat,4.724,1.215,25.056,2.748,990,61.406,13.125,1.585,6.740,1.708,119.296,,,,,,,,,,,,,,,,,,
31,Maluku,4.650,1.016,23.856,1.970,868,34.839,9.789,3.754,2.454,1.924,85.121,,,,,,,,,,,,,,,,,,
32,Maluku Utara,2.329,432,23.078,1.252,966,49.575,12.093,4.981,1.100,102,95.909,,,,,,,,,,,,,,,,,,
33,Papua Barat,2.660,1.418,19.703,851,565,13.065,3.049,104,2.225,201,43.841,,,,,,,,,,,,,,,,,,
34,Papua,4.288,1.199,27.066,1.447,518,13.024,3.768,352,1.158,173,52.993,,,,,,,,,,,,,,,,,,
Indonesia,,1.129.570,1.026.867,3.576.743,1.603.499,527.725,7.149.515,9.678.458,228.416,2.250.399,146.546,27.330.289,,,,,,,,,,,,,,,,,,
No,Provinsi,Kab/Kota,kabupaten/kota yang menyelenggarakan pelayanan kesehatan usia reproduksi,,Puskesmas,Persentase puskesmas yang melaksanakan pelayanan Kesehatan reproduksi bagi calon pengantin,,,,,,,,,,,,,,,,,,,,,,,,
,,,Jumlah,%,,Jumlah,%,,,,,,,,,,,,,,,,,,,,,,,
(1),(2) (3),,(4),(5),(6),(7),(8),,,,,,,,,,,,,,,,,,,,,,,
1,Aceh,23,19,"82,6",362,283,"78,2",,,,,,,,,,,,,,,,,,,,,,,
2,Sumatera Utara,33,23,"69,7",615,456,"74,1",,,,,,,,,,,,,,,,,,,,,,,
3,Sumatera Barat,19,16,"84,2",280,280,"100,0",,,,,,,,,,,,,,,,,,,,,,,
4,Riau,12,12,"100,0",238,234,"98,3",,,,,,,,,,,,,,,,,,,,,,,
5,Jambi,11,11,"100,0",207,207,"100,0",,,,,,,,,,,,,,,,,,,,,,,
6,Sumatera Selatan,17,16,"94,1",348,341,"98,0",,,,,,,,,,,,,,,,,,,,,,,
