Targe,t: 80%,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Sumatera Utara,642,3.256,8.878.982,66.755,"0,75",,,,,,,,,,,,,,,,,,,,,
3,Sumatera Barat,276,2.302,3.306.494,101.217,"3,06",,,,,,,,,,,,,,,,,,,,,
4,Riau,237,1.019,4.473.351,21.407,"0,48",,,,,,,,,,,,,,,,,,,,,
5,Jambi,200,956,2.383.970,15.833,"0,66",,,,,,,,,,,,,,,,,,,,,
6,Sumatera Selatan,352,2.527,5.424.545,15.382,"0,28",,,,,,,,,,,,,,,,,,,,,
7,Bengkulu,183,954,1.298.603,297,"0,02",,,,,,,,,,,,,,,,,,,,,
8,Lampung,310,2.319,5.382.432,64.081,"1,19",,,,,,,,,,,,,,,,,,,,,
9,Kepulauan Bangka Belitung,64,588,978.495,9.480,"0,97",,,,,,,,,,,,,,,,,,,,,
10,Kepulauan Riau,83,483,1.440.961,14.484,"1,01",,,,,,,,,,,,,,,,,,,,,
11,DKI Jakarta,350,1.857,7.100.187,571.064,"8,04",,,,,,,,,,,,,,,,,,,,,
12,Jawa Barat,1.088,7.262,31.886.485,265.528,"0,83",,,,,,,,,,,,,,,,,,,,,
13,Jawa Tengah,878,7.913,21.887.966,199.515,"0,91",,,,,,,,,,,,,,,,,,,,,
14,DI Yogyakarta,121,1.161,3.310.565,13.722,"0,41",,,,,,,,,,,,,,,,,,,,,
15,Jawa Timur,971,8.652,25.732.465,763.561,"2,97",,,,,,,,,,,,,,,,,,,,,
16,Banten,246,1.511,8.523.596,139.340,"1,63",,,,,,,,,,,,,,,,,,,,,
17,Bali,120,687,2.844.601,2.609,"0,09",,,,,,,,,,,,,,,,,,,,,
18,Nusa Tenggara Barat,173,2.058,3.148.772,1.715.249,"54,47",,,,,,,,,,,,,,,,,,,,,
19,Nusa Tenggara Timur,415,2.568,3.164.017,49.901,"1,58",,,,,,,,,,,,,,,,,,,,,
20,Kalimantan Barat,248,1.577,3.221.982,185.989,"5,77",,,,,,,,,,,,,,,,,,,,,
21,Kalimantan Tengah,202,1.014,1.815.552,29.694,"1,64",,,,,,,,,,,,,,,,,,,,,
22,Kalimantan Selatan,237,1.658,2.735.686,102.667,"3,75",,,,,,,,,,,,,,,,,,,,,
23,Kalimantan Timur,186,780,2.482.998,3.407,"0,14",,,,,,,,,,,,,,,,,,,,,
24,Kalimantan Utara,56,125,474.167,1.992,"0,42",,,,,,,,,,,,,,,,,,,,,
25,Sulawesi Utara,185,526,1.605.908,3.929,"0,24",,,,,,,,,,,,,,,,,,,,,
26,Sulawesi Tengah,202,1.522,1.942.942,63.016,"3,24",,,,,,,,,,,,,,,,,,,,,
27,Sulawesi Selatan,473,3.584,5.544.264,78.347,"1,41",,,,,,,,,,,,,,,,,,,,,
28,Sulawesi Tenggara,305,803,1.635.675,74.711,"4,57",,,,,,,,,,,,,,,,,,,,,
29,Gorontalo,93,547,776.700,24.921,"3,21",,,,,,,,,,,,,,,,,,,,,
30,Sulawesi Barat,104,695,861.066,23.511,"2,73",,,,,,,,,,,,,,,,,,,,,
31,Maluku,193,372,1.087.794,692,"0,06",,,,,,,,,,,,,,,,,,,,,
32,Maluku Utara,140,703,768.710,23.750,"3,09",,,,,,,,,,,,,,,,,,,,,
33,Papua Barat,169,331,628.661,1.465,"0,23",,,,,,,,,,,,,,,,,,,,,
34,Papua,399,168,2.277.564,2.499,"0,11",,,,,,,,,,,,,,,,,,,,,
Indonesia,,10.253,66.764,172.371.580,4.672.180,"2,71",,,,,,,,,,,,,,,,,,,,,
No,Provinsi,Jumlah Puskesmas,Puskesmas yang Menyelenggarakan Pelayanan Kesehatan Santun Lansia,,,,,,,,,,,,,,,,,,,,,,,,
,,,Jumlah,%,,,,,,,,,,,,,,,,,,,,,,,
(1),(2),(3),(4),(5),,,,,,,,,,,,,,,,,,,,,,,
1,Aceh,359,177,"49,3",,,,,,,,,,,,,,,,,,,,,,,
2,Sumatera Utara,604,325,"53,8",,,,,,,,,,,,,,,,,,,,,,,
3,Sumatera Barat,275,182,"66,2",,,,,,,,,,,,,,,,,,,,,,,
4,Riau,230,141,"61,3",,,,,,,,,,,,,,,,,,,,,,,
5,Jambi,206,193,"93,7",,,,,,,,,,,,,,,,,,,,,,,
6,Sumatera Selatan,341,282,"82,7",,,,,,,,,,,,,,,,,,,,,,,
7,Bengkulu,179,175,"97,8",,,,,,,,,,,,,,,,,,,,,,,
8,Lampung,310,287,"92,6",,,,,,,,,,,,,,,,,,,,,,,
9,Kepulauan Bangka Belitung,64,64,"100,0",,,,,,,,,,,,,,,,,,,,,,,
10,Kepulauan Riau,86,71,"82,6",,,,,,,,,,,,,,,,,,,,,,,
11,DKI Jakarta,315,310,"98,4",,,,,,,,,,,,,,,,,,,,,,,
12,Jawa Barat,1074,983,"91,5",,,,,,,,,,,,,,,,,,,,,,,
13,Jawa Tengah,878,878,"100,0",,,,,,,,,,,,,,,,,,,,,,,
14,DI Yogyakarta,121,104,"86,0",,,,,,,,,,,,,,,,,,,,,,,
15,Jawa Timur,968,704,"72,7",,,,,,,,,,,,,,,,,,,,,,,
16,Banten,243,141,"58,0",,,,,,,,,,,,,,,,,,,,,,,
17,Bali,120,95,"79,2",,,,,,,,,,,,,,,,,,,,,,,
18,Nusa Tenggara Barat,171,153,"89,5",,,,,,,,,,,,,,,,,,,,,,,
19,Nusa Tenggara Timur,410,66,"16,1",,,,,,,,,,,,,,,,,,,,,,,
20,Kalimantan Barat,246,113,"45,9",,,,,,,,,,,,,,,,,,,,,,,
21,Kalimantan Tengah,203,130,"64,0",,,,,,,,,,,,,,,,,,,,,,,
22,Kalimantan Selatan,236,153,"64,8",,,,,,,,,,,,,,,,,,,,,,,
23,Kalimantan Timur,186,165,"88,7",,,,,,,,,,,,,,,,,,,,,,,
24,Kalimantan Utara,55,26,"47,3",,,,,,,,,,,,,,,,,,,,,,,
25,Sulawesi Utara,195,54,"27,7",,,,,,,,,,,,,,,,,,,,,,,
26,Sulawesi Tengah,206,16,"7,8",,,,,,,,,,,,,,,,,,,,,,,
27,Sulawesi Selatan,461,366,"79,4",,,,,,,,,,,,,,,,,,,,,,,
28,Sulawesi Tenggara,291,234,"80,4",,,,,,,,,,,,,,,,,,,,,,,
29,Gorontalo,93,78,"83,9",,,,,,,,,,,,,,,,,,,,,,,
30,Sulawesi Barat,96,53,"55,2",,,,,,,,,,,,,,,,,,,,,,,
31,Maluku,212,33,"15,6",,,,,,,,,,,,,,,,,,,,,,,
32,Maluku Utara,147,92,"62,6",,,,,,,,,,,,,,,,,,,,,,,
33,Papua Barat,161,54,"33,5",,,,,,,,,,,,,,,,,,,,,,,
34,Papua,424,51,"12,0",,,,,,,,,,,,,,,,,,,,,,,
Indonesia,,10166,6949,"68,4",,,,,,,,,,,,,,,,,,,,,,,
No,Provinsi,Jumlah Penduduk,Perkiraan Jumlah Terduga Tuberkulosis,Perkiraan Jumlah Terduga Tuberkulosis Yang Mendapatkan Pelayanan Sesuai Standar,% Orang Terduga Tuberkulosis (TBC) Mendapatkan Pelayanan Tuberkulosis Sesuai Standar,Jumlah Semua Kasus Tuberkulosis,,,,,Case Notification Rate (CNR) Semua Kasus Tuberkulosis Per 100.000 Penduduk,Perkiraan Insiden Tuberkulosis (Dalam Absolut) *),Treatment Coverage (TC%),Kasus Tuberkulosis Anak 0-14 Tahun,Cakupan Penemuan Kasus Tuberkulosis Anak (%),,,,,,,,,,,,
,,,,,,Laki-laki,,Perempuan,,Laki-laki + Perempuan,,,,,,,,,,,,,,,,,
,,,,,,Jumlah,%,Jumlah,%,,,,,,,,,,,,,,,,,,
(1),(2),(3),(4),(5),(6),(7),(8),(9),(10),(11),(12),(13),(14),(15),(16),,,,,,,,,,,,
1,Aceh,5.459.891,65.308,27.243,"41,7",4.092,"62,4",2.470,"37,6",6.562,120,20.149,"32,6",230,"9,5",,,,,,,,,,,,
2,Sumatera Utara,14.703.532,221.518,78.339,"35,4",13.034,"64,4",7.212,"35,6",20.246,138,62.819,"32,2",988,"13,1",,,,,,,,,,,,
3,Sumatera Barat,5.498.751,91.684,40.869,"44,6",3.273,"60,6",2.126,"39,4",5.399,98,22.971,"23,5",564,"20,5",,,,,,,,,,,,
4,Riau,7.128.305,118.951,38.811,"32,6",5.370,"62,2",3.268,"37,8",8.638,121,27.634,"31,3",618,"18,6",,,,,,,,,,,,
5,Jambi,3.677.894,27.427,15.164,"55,3",1.820,"61,8",1.125,"38,2",2.945,80,13.681,"21,5",128,"7,8",,,,,,,,,,,,
6,Sumatera Selatan,8.567.923,164.138,67.733,"41,3",5.843,"60,9",3.757,"39,1",9.600,112,33.773,"28,4",618,"15,2",,,,,,,,,,,,
7,Bengkulu,2.019.848,23.755,4.773,"20,1",890,"63,0",523,"37,0",1.413,70,7.760,"18,2",116,"12,5",,,,,,,,,,,,
8,Lampung,8.521.201,92.826,57.341,"61,8",6.713,"58,5",4.757,"41,5",11.470,135,29.508,"38,9",1.216,"34,3",,,,,,,,,,,,
9,Kep. Bangka Belitung,1.517.590,17.415,12.170,"69,9",987,"61,8",609,"38,2",1.596,105,5.923,"26,9",133,"18,7",,,,,,,,,,,,
10,Kepulauan Riau,2.242.198,42.729,14.096,"33,0",2.204,"58,8",1.543,"41,2",3.747,167,10.840,"34,6",361,"27,8",,,,,,,,,,,,
11,DKI Jakarta,10.644.986,230.515,92.846,"40,3",13.958,"57,5",10.316,"42,5",24.274,228,47.431,"51,2",2.304,"40,5",,,,,,,,,,,,
12,Jawa Barat,49.935.858,622.361,233.602,"37,5",43.695,"55,0",35.728,"45,0",79.423,159,128.057,"62,0",11.482,"74,7",,,,,,,,,,,,
13,Jawa Tengah,34.940.078,403.747,149.737,"37,1",21.672,"55,7",17.249,"44,3",38.921,111,83.076,"46,8",4.011,"40,2",,,,,,,,,,,,
14,DI Yogyakarta,3.882.288,34.790,19.586,"56,3",1.582,"55,3",1.277,"44,7",2.859,74,9.074,"31,5",468,"43,0",,,,,,,,,,,,
15,Jawa Timur,39.886.288,466.297,226.009,"48,5",23.711,"55,6",18.922,"44,4",42.633,107,95.925,"44,4",2.734,"23,8",,,,,,,,,,,,
16,Banten,13.160.496,178.729,68.090,"38,1",11.981,"57,3",8.932,"42,7",20.913,159,33.098,"63,2",1.721,"43,3",,,,,,,,,,,,
17,Bali,4.380.824,32.935,12.240,"37,2",1.713,"60,4",1.125,"39,6",2.838,65,12.406,"22,9",116,"7,8",,,,,,,,,,,,
18,Nusa Tenggara Barat,5.125.622,95.774,20.481,"21,4",3.230,"60,1",2.143,"39,9",5.373,105,17.736,"30,3",311,"14,6",,,,,,,,,,,,
19,Nusa Tenggara Timur,5.541.394,66.620,33.609,"50,4",2.792,"55,7",2.222,"44,3",5.014,90,18.856,"26,6",288,"12,7",,,,,,,,,,,,
20,Kalimantan Barat,5.134.760,52.272,25.472,"48,7",4.084,"64,9",2.210,"35,1",6.294,123,17.233,"36,5",585,"28,3",,,,,,,,,,,,
21,Kalimantan Tengah,2.769.156,35.959,11.728,"32,6",1.529,"63,8",869,"36,2",2.398,87,9.380,"25,6",96,"8,5",,,,,,,,,,,,
22,Kalimantan Selatan,4.303.979,66.382,18.009,"27,1",2.031,"60,9",1.302,"39,1",3.333,77,15.087,"22,1",193,"10,7",,,,,,,,,,,,
23,Kalimantan Timur,3.793.152,67.338,19.234,"28,6",2.506,"59,6",1.699,"40,4",4.205,111,14.459,"29,1",402,"23,2",,,,,,,,,,,,
24,Kalimantan Utara,768.505,13.473,6.009,"44,6",568,"61,9",350,"38,1",918,119,2.772,"33,1",67,"20,1",,,,,,,,,,,,
25,Sulawesi Utara,2.528.794,46.386,18.238,"39,3",3.047,"63,8",1.727,"36,2",4.774,189,9.532,"50,1",96,"8,4",,,,,,,,,,,,
26,Sulawesi Tengah,3.096.976,49.664,17.138,"34,5",2.442,"61,0",1.559,"39,0",4.001,129,10.219,"39,2",158,"12,9",,,,,,,,,,,,
27,Sulawesi Selatan,8.928.004,150.768,58.680,"38,9",7.035,"58,5",4.990,"41,5",12.025,135,31.022,"38,8",383,"10,3",,,,,,,,,,,,
28,Sulawesi Tenggara,2.755.589,33.043,18.140,"54,9",1.790,"61,8",1.106,"38,2",2.896,105,9.003,"32,2",71,"6,6",,,,,,,,,,,,
29,Gorontalo,1.219.576,19.742,8.242,"41,7",1.317,"57,5",975,"42,5",2.292,188,4.306,"53,2",60,"11,6",,,,,,,,,,,,
30,Sulawesi Barat,1.405.012,19.683,10.824,"55,0",1.120,"58,5",793,"41,5",1.913,136,4.445,"43,0",76,"14,2",,,,,,,,,,,,
31,Maluku,1.831.880,32.011,3.822,"11,9",1.008,"56,6",773,"43,4",1.781,97,6.587,"27,0",164,"20,7",,,,,,,,,,,,
32,Maluku Utara,1.278.764,16.081,6.465,"40,2",826,"58,3",590,"41,7",1.416,111,4.193,"33,8",57,"11,3",,,,,,,,,,,,
33,Papua Barat,981.822,15.428,5.021,"32,5",761,"52,9",677,"47,1",1.438,146,6.516,"22,1",154,"19,7",,,,,,,,,,,,
34,Papua,3.435.430,90.056,25.070,"27,8",4.619,"55,1",3.769,"44,9",8.388,244,18.530,"45,3",1.847,"83,1",,,,,,,,,,,,
Indonesia,,271.066.366,3.705.803,1.464.831,"39,5",203.243,"57,7",148.693,"42,3",351.936,130,844.000,"41,7",32.816,"32,4",,,,,,,,,,,,
No,Provinsi,Jumlah Kasus Tuberkulosis Paru Terkonfirmasi Bakteriologis Yang Terdaftar dan Diobati*),,,Jumlah Semua Kasus Tuberkulosis Terdaftar Dan Diobati*),,,Angka Kesembuhan (Cure Rate) Tuberkulosis Paru Terkonfirmasi Bakteriologis,,,,,,Angka Pengobatan Lengkap (Complete Rate) Semua Kasus Tuberkulosis,,,,,,Angka Keberhasilan Pengobatan (Success Rate/SR) Semua Kasus Tuberkulosis,,,,,,Jumlah Kematian Selama Pengobatan Tuberkulosis,
,,,,,,,,Laki-laki,,Perempuan,,Laki-laki + Perempuan,,Laki-laki,,Perempuan,,Laki-laki + Perempuan,,Laki-laki,,Perempuan,,Laki-laki + Perempuan,,,
,,L,P,L + P,L,P,L + P,Jumlah,%,Jumlah,%,Jumlah,%,Jumlah,%,Jumlah,%,Jumlah,%,Jumlah,%,Jumlah,%,Jumlah,%,Jumlah,%
(1),(2),(3),(4),(5),(6),(7),(8),(9),(10),(11),(12),(13),(14),(15),(16),(17),(18),(19),(20),(21),(22),(23),(24),(25),(26),(27),(28)
1,Aceh,2.655,1.359,4.014,5.473,2.907,8.380,1.599,"60,2",837,"61,6",2.436,"60,7",3.119,"57,0",1.693,"58,2",4.812,"57,4",4.718,"86,2",2.530,"87,0",7.248,"86,5",159,"1,9"
2,Sumatera Utara,10.849,5.417,16.266,20.259,10.911,31.170,7.458,"68,7",3.739,"69,0",11.197,"68,8",10.707,"52,9",6.156,"56,4",16.863,"54,1",18.165,"89,7",9.895,"90,7",28.060,"90,0",634,"2,0"
3,Sumatera Barat,4.076,2.238,6.314,6.999,4.369,11.368,3.095,"75,9",1.762,"78,7",4.857,"76,9",3.033,"43,3",2.177,"49,8",5.210,"45,8",6.128,"87,6",3.939,"90,2",10.067,"88,6",307,"2,7"
4,Riau,3.772,1.912,5.684,6.923,4.105,11.028,2.533,"67,2",1.284,"67,2",3.817,"67,2",3.798,"54,9",2.528,"61,6",6.326,"57,4",6.331,"91,4",3.812,"92,9",10.143,"92,0",293,"2,7"
5,Jambi,2.081,1.274,3.355,2.872,1.907,4.779,1.809,"86,9",1.135,"89,1",2.944,"87,7",784,"27,3",607,"31,8",1.391,"29,1",2.593,"90,3",1.742,"91,3",4.335,"90,7",80,"1,7"
6,Sumatera Selatan,6.307,3.789,10.096,12.505,8.001,20.506,4.548,"72,1",2.765,"73,0",7.313,"72,4",7.235,"57,9",4.832,"60,4",12.067,"58,8",11.783,"94,2",7.597,"95,0",19.380,"94,5",285,"1,4"
7,Bengkulu,1.036,592,1.628,2.001,1.270,3.271,831,"80,2",486,"82,1",1.317,"80,9",877,"43,8",587,"46,2",1.464,"44,8",1.708,"85,4",1.073,"84,5",2.781,"85,0",80,"2,4"
8,Lampung,5.499,3.783,9.282,9.062,6.734,15.796,5.218,"94,9",3.625,"95,8",8.843,"95,3",3.529,"38,9",2.906,"43,2",6.435,"40,7",8.747,"96,5",6.531,"97,0",15.278,"96,7",190,"1,2"
9,Kep. Bangka Belitung,777,442,1.219,1.310,786,2.096,555,"71,4",337,"76,2",892,"73,2",615,"46,9",383,"48,7",998,"47,6",1.170,"89,3",720,"91,6",1.890,"90,2",96,"4,6"
10,Kepulauan Riau,1.734,1.000,2.734,3.240,2.182,5.422,1.210,"69,8",727,"72,7",1.937,"70,8",1.564,"48,3",1.149,"52,7",2.713,"50,0",2.774,"85,6",1.876,"86,0",4.650,"85,8",154,"2,8"
11,DKI Jakarta,11.196,7.110,18.306,23.441,17.628,41.069,6.248,"55,8",4.098,"57,6",10.346,"56,5",12.835,"54,8",10.703,"60,7",23.538,"57,3",19.083,"81,4",14.801,"84,0",33.884,"82,5",853,"2,1"
12,Jawa Barat,26.718,19.233,45.951,71.261,59.596,130.857,17.457,"65,3",12.971,"67,4",30.428,"66,2",36.545,"51,3",33.229,"55,8",69.774,"53,3",54.002,"75,8",46.200,"77,5",100.202,"76,6",1.763,"1,3"
13,Jawa Tengah,15.182,11.295,26.477,32.054,25.835,57.889,10.513,"69,2",8.224,"72,8",18.737,"70,8",15.274,"47,7",13.095,"50,7",28.369,"49,0",25.787,"80,4",21.319,"82,5",47.106,"81,4",1.521,"2,6"
14,DI Yogyakarta,1.009,666,1.675,2.332,1.760,4.092,762,"75,5",522,"78,4",1.284,"76,7",1.228,"52,7",1.020,"58,0",2.248,"54,9",1.990,"85,3",1.542,"87,6",3.532,"86,3",273,"6,7"
15,Jawa Timur,18.785,13.692,32.477,36.575,29.498,66.073,14.134,"75,2",10.632,"77,7",24.766,"76,3",17.441,"47,7",15.333,"52,0",32.774,"49,6",31.575,"86,3",25.965,"88,0",57.540,"87,1",2.304,"3,5"
16,Banten,7.002,4.494,11.496,18.234,13.523,31.757,4.889,"69,8",3.079,"68,5",7.968,"69,3",10.003,"54,9",7.931,"58,6",17.934,"56,5",14.892,"81,7",11.010,"81,4",25.902,"81,6",476,"1,5"
17,Bali,1.423,879,2.302,2.464,1.702,4.166,1.007,"70,8",654,"74,4",1.661,"72,2",1.162,"47,2",895,"52,6",2.057,"49,4",2.169,"88,0",1.549,"91,0",3.718,"89,2",325,"7,8"
18,Nusa Tenggara Barat,2.848,1.692,4.540,4.428,2.807,7.235,2.510,"88,1",1.522,"90,0",4.032,"88,8",1.411,"31,9",1.024,"36,5",2.435,"33,7",3.921,"88,6",2.546,"90,7",6.467,"89,4",270,"3,7"
19,Nusa Tenggara Timur,2.100,1.524,3.624,4.262,3.270,7.532,1.384,"65,9",1.010,"66,3",2.394,"66,1",2.443,"57,3",1.948,"59,6",4.391,"58,3",3.827,"89,8",2.958,"90,5",6.785,"90,1",183,"2,4"
20,Kalimantan Barat,3.640,1.873,5.513,6.099,3.427,9.526,2.300,"63,2",1.174,"62,7",3.474,"63,0",1.845,"30,3",1.136,"33,1",2.981,"31,3",4.145,"68,0",2.310,"67,4",6.455,"67,8",228,"2,4"
21,Kalimantan Tengah,1.397,819,2.216,2.294,1.418,3.712,1.080,"77,3",682,"83,3",1.762,"79,5",852,"37,1",577,"40,7",1.429,"38,5",1.932,"84,2",1.259,"88,8",3.191,"86,0",100,"2,7"
22,Kalimantan Selatan,1.875,1.171,3.046,4.610,3.087,7.697,1.253,"66,8",811,"69,3",2.064,"67,8",2.419,"52,5",1.705,"55,2",4.124,"53,6",3.672,"79,7",2.516,"81,5",6.188,"80,4",257,"3,3"
23,Kalimantan Timur,2.154,1.397,3.551,4.585,3.355,7.940,1.377,"63,9",879,"62,9",2.256,"63,5",2.737,"59,7",2.193,"65,4",4.930,"62,1",4.114,"89,7",3.072,"91,6",7.186,"90,5",211,"2,7"
24,Kalimantan Utara,667,356,1.023,1.096,679,1.775,269,"40,3",168,"47,2",437,"42,7",354,"32,3",279,"41,1",633,"35,7",623,"56,8",447,"65,8",1.070,"60,3",77,"4,3"
25,Sulawesi Utara,3.613,2.062,5.675,4.969,2.817,7.786,2.733,"75,6",1.614,"78,3",4.347,"76,6",1.324,"26,6",761,"27,0",2.085,"26,8",4.057,"81,6",2.375,"84,3",6.432,"82,6",124,"1,6"
26,Sulawesi Tengah,2.173,1.323,3.496,3.610,2.208,5.818,1.625,"74,8",1.040,"78,6",2.665,"76,2",1.718,"47,6",1.036,"46,9",2.754,"47,3",3.343,"92,6",2.076,"94,0",5.419,"93,1",167,"2,9"
27,Sulawesi Selatan,6.919,4.619,11.538,11.628,8.256,19.884,4.739,"68,5",3.345,"72,4",8.084,"70,1",5.061,"43,5",3.784,"45,8",8.845,"44,5",9.800,"84,3",7.129,"86,3",16.929,"85,1",744,"3,7"
28,Sulawesi Tenggara,1.760,1.129,2.889,2.622,1.670,4.292,1.353,"76,9",857,"75,9",2.210,"76,5",901,"34,4",560,"33,5",1.461,"34,0",2.254,"86,0",1.417,"84,9",3.671,"85,5",153,"3,6"
29,Gorontalo,1.582,1.129,2.711,2.316,1.721,4.037,1.255,"79,3",884,"78,3",2.139,"78,9",746,"32,2",604,"35,1",1.350,"33,4",2.001,"86,4",1.488,"86,5",3.489,"86,4",58,"1,4"
30,Sulawesi Barat,1.087,762,1.849,1.545,1.153,2.698,875,"80,5",624,"81,9",1.499,"81,1",555,"35,9",471,"40,8",1.026,"38,0",1.430,"92,6",1.095,"95,0",2.525,"93,6",95,"3,5"
31,Maluku,1.394,916,2.310,2.495,1.825,4.320,347,"24,9",251,"27,4",598,"25,9",800,"32,1",681,"37,3",1.481,"34,3",1.147,"46,0",932,"51,1",2.079,"48,1",48,"1,1"
32,Maluku Utara,906,641,1.547,1.313,921,2.234,363,"40,1",260,"40,6",623,"40,3",621,"47,3",448,"48,6",1.069,"47,9",984,"74,9",708,"76,9",1.692,"75,7",137,"6,1"
33,Papua Barat,782,563,1.345,1.714,1.381,3.095,275,"35,2",201,"35,7",476,"35,4",748,"43,6",635,"46,0",1.383,"44,7",1.023,"59,7",836,"60,5",1.859,"60,1",104,"3,4"
34,Papua,2.766,2.198,4.964,6.363,5.437,11.800,1.100,"39,8",938,"42,7",2.038,"41,1",2.620,"41,2",2.446,"45,0",5.066,"42,9",3.720,"58,5",3.384,"62,2",7.104,"60,2",425,"3,6"
Indonesia,,157.764,103.349,261.113,322.954,238.146,561.100,108.704,"68,9",73.137,"70,8",181.841,"69,6",156.904,"48,6",125.512,"52,7",282.416,"50,3",265.608,"82,2",198.649,"83,4",464.257,"82,7",13.174,"2,3"
No,Provinsi,Jumlah Balita,Prevalensi Pneumonia Pada Balita (%),Perkiraan Pneumonia Balita,Realisasi Penemuan Penderita Pneumonia Pada Balita,,,,,,,,,,,,,,,,,,,,,,
,,,,,Pneumonia,,,,Pneumonia Berat,,,,Jumlah,,,%,Jumlah Kematian Balita Karena Pneumonia,,,,Total,,,CFR (%),,,
,,,,,< 1 Tahun,,1-4 Tahun,,< 1 Tahun,,1-4 Tahun,,L,P,L+P,,< 1 Tahun,,1-4 Tahun,,L,P,L+P,,,,
,,,,,L,P,L,P,L,P,L,P,,,,,L,P,L,P,,,,,,,
(1),(2),(3),(4),(5),(6),(7),(8),(9),(10),(11),(12),(13),(14),(15),(16),(17),(18),(19),(20),(21),(22),(23),(24),(25),,,
1,Aceh,514.963,"4,46",22.967,269,206,721,546,37,21,22,134,1.049,907,1.956,"8,5",4,13,1,1,5,14,19,"0,97",,,
2,Sumatera Utara,1.419.374,"2,99",42.439,471,445,812,643,30,29,43,35,1.356,1.152,2.508,"5,9",1,5,14,16,15,21,36,"1,44",,,
3,Sumatera Barat,515.165,"3,91",20.143,633,542,1.673,1.364,56,38,86,79,2.448,2.023,4.471,"22,2",0,3,0,1,0,4,4,"0,09",,,
4,Riau,683.206,"2,67",18.242,399,308,793,622,14,3,29,11,1.235,944,2.179,"11,9",1,4,1,4,2,8,10,"0,46",,,
5,Jambi,365.995,"3,15",11.529,250,226,768,530,8,7,12,11,1.038,774,1.812,"15,7",0,0,0,0,0,0,0,"0,00",,,
6,Sumatera Selatan,874.326,"3,61",31.563,1.081,1.007,1.856,1.538,152,89,119,86,3.208,2.720,5.928,"18,8",0,1,0,0,0,1,1,"0,02",,,
7,Bengkulu,214.664,"2,00",4.293,76,36,107,57,4,0,3,8,190,101,291,"6,8",2,0,0,1,2,1,3,"0,96",,,
8,Lampung,848.480,"2,23",18.921,1.082,1.118,2.459,2.191,69,65,311,236,3.921,3.610,7.531,"39,8",0,0,2,3,2,3,5,"0,07",,,
9,Kep. Bangka Belitung,139.019,"6,05",8.411,238,226,947,709,7,2,12,6,1.204,943,2.147,"25,5",1,1,0,0,1,1,2,"0,09",,,
10,Kepulauan Riau,139.019,"3,98",5.533,134,129,289,261,5,6,0,2,428,398,826,"14,9",0,0,2,3,2,3,5,"0,61",,,
11,DKI Jakarta,1.045.731,"4,24",44.339,4.291,3.435,8.228,7.059,87,56,81,279,12.687,10.829,23.516,"53,0",0,0,0,0,0,0,0,"0,00",,,
12,Jawa Barat,4.898.913,"4,62",226.330,12.165,10.912,24.197,21.371,548,384,490,441,37.400,33.108,70.508,"31,2",20,18,15,15,35,33,68,"0,10",,,
13,Jawa Tengah,2.652.751,"3,61",95.764,5.767,5.235,14.935,12.693,434,409,487,1.089,21.623,19.426,41.049,"42,9",25,41,14,35,39,76,115,"0,28",,,
14,DI Yogyakarta,242.608,"4,32",10.481,402,318,869,685,21,13,15,12,1.307,1.028,2.335,"22,3",6,4,8,6,14,10,24,"1,03",,,
15,Jawa Timur,3.898.048,"4,45",173.463,10.088,10.140,28.617,26.509,442,262,442,429,39.589,37.340,76.929,"44,3",13,10,1,4,14,14,28,"0,04",,,
16,Banten,1.222.487,"4,12",50.366,3.794,3.489,7.922,7.358,179,115,164,153,12.059,11.115,23.174,"46,0",14,5,1,1,15,6,21,"0,09",,,
17,Bali,415.605,"2,05",8.520,561,347,1.033,755,96,48,49,55,1.739,1.205,2.944,"34,6",0,0,0,0,0,0,0,"0,00",,,
18,Nusa Tenggara Barat,513.375,"6,38",32.753,2.245,1.793,3.794,3.193,215,136,206,153,6.460,5.275,11.735,"35,8",0,0,2,0,2,0,2,"0,02",,,
19,Nusa Tenggara Timur,532.606,"4,28",22.796,632,450,824,722,47,28,29,32,1.532,1.232,2.764,"12,1",1,1,1,0,2,1,3,"0,11",,,
20,Kalimantan Barat,469.747,"2,12",9.959,163,164,388,336,27,10,37,40,615,550,1.165,"11,7",0,0,5,11,5,11,16,"1,37",,,
21,Kalimantan Tengah,278.055,"4,37",12.151,95,85,180,147,3,2,0,3,278,237,515,"4,2",3,1,5,3,8,4,12,"2,33",,,
22,Kalimantan Selatan,415.760,"5,53",22.992,1.160,783,2.447,1.953,36,25,23,27,3.666,2.788,6.454,"28,1",1,2,0,0,1,2,3,"0,05",,,
23,Kalimantan Timur,368.719,"2,86",10.545,436,255,859,587,5,4,13,8,1.313,854,2.167,"20,5",3,0,0,1,3,1,4,"0,18",,,
24,Kalimantan Utara,69.635,"2,86",1.992,82,54,100,77,3,0,2,4,187,135,322,"16,2",1,3,10,6,11,9,20,"6,21",,,
25,Sulawesi Utara,238.269,"2,68",6.386,71,34,83,78,2,0,2,4,158,116,274,"4,3",2,0,3,1,5,1,6,"2,19",,,
26,Sulawesi Tengah,296.133,"5,19",15.369,1.102,796,2.051,1.624,62,19,33,37,3.248,2.476,5.724,"37,2",2,2,5,3,7,5,12,"0,21",,,
